U' R2 F2 D B2
U2 R2 F2 D' L2
F U' R2 F B
F U' R2 B F
U2 F2 R2 D' L2
U' F2 R2 D B2
U2 L R2 F2 D' L2
U' L U' L' R2 F2
U' L U' L' F2 R2
U' L U' R2 L' F2
U2 L F2 R2 D' L2
U2 L' R2 F2 D' L2
U' L' U' L R2 F2
U' L' U' L F2 R2
U' L' U' R2 L F2
U' L' U' R2 F2 L
U' L' U' F2 L R2
U' L' U' F2 R2 L
U2 L' F2 R2 D' L2
U2 L2 R2 F2 D' L2
U' L2 U' L2 R2 F2
U' L2 U' L2 F2 R2
U' L2 U' R2 L2 F2
U' L2 U' R2 F2 L2
F' L2 U' F' R2 B'
F' L2 U' F' B' R2
U' L2 U' F2 L2 R2
U' L2 U' F2 R2 L2
F' L2 U' B' F' R2
D' L2 F2 U F2 U2
D' L2 F2 U' D2 B2
D' L2 F2 D R2 U'
D' L2 F2 D2 U' B2
U2 L2 F2 R2 D' L2
D2 L2 B2 U' B2 U'
D2 L2 B2 U2 D L2
D2 L2 B2 D U2 L2
D2 L2 B2 D' R2 U2
L' U' R2 F2 D B2
L2 U' R2 F2 D B2
L U' R2 F2 D B2
L' U' F2 R2 D B2
L2 U' F2 R2 D B2
L U' F2 R2 D B2
U R' U F2 L' R'
U R' U F2 R' L'
F R' U' R' F B
F R' U' R' B F
F R' U' F R' B
R' U2 R' F2 D' L2
L' U2 R2 F2 D' L2
U2 R' F2 R' D' L2
U2 R' F2 D' L2 R'
U2 R' F2 D' R' L2
R U2 R F2 D' L2
L2 U2 R2 F2 D' L2
L U2 R2 F2 D' L2
U2 R2 L F2 D' L2
L' U2 F2 R2 D' L2
U2 R2 L' F2 D' L2
R' U2 F2 R' D' L2
U2 R2 L2 F2 D' L2
R' U2 F2 D' L2 R'
R' U2 F2 D' R' L2
U' R2 U R2 U' F2
L2 U2 F2 R2 D' L2
L U2 F2 R2 D' L2
U' R2 D B2 D' F2
F2 R2 D2 B2 D L2
U' R2 F D F B2
U' R2 F D B2 F
U' R2 F' D F' B2
U' R2 F' D B2 F'
U2 R2 F2 L D' L2
U2 R2 F2 L' D' L2
U2 R2 F2 L2 D' L2
U' R2 F2 U R2 U'
U2 R2 F2 U' F2 U
U' R2 F2 D B2 D
U' R2 F2 D B2 D'
U' R2 F2 D B2 D2
U2 R2 F2 D' L2 D
U2 R2 F2 D' L2 D'
U2 R2 F2 D' L2 D2
U' R2 F2 B D B2
U' R2 F2 B' D B2
U' R2 F2 B2 D B2
U' R2 B F2 D B2
U' R2 B' F2 D B2
U' R2 B2 F2 D B2
U2 D R2 B2 U B2
F' U F U2 R2 F2
F' U F U2 F2 R2
U2 D B2 R2 U B2
F U F' U2 R2 F2
F U F' U2 F2 R2
U' D' L2 F2 U' L2
D' U' L2 F2 U' L2
U' D' F2 L2 U' L2
D' U' F2 L2 U' L2
F U' R' F R' B
F U' R2 D F B
F U' R2 D B F
F U' R2 D' F B
F U' R2 D' B F
F U' R2 D2 F B
F U' R2 D2 B F
F U' R2 F D B
F U' R2 F D' B
F U' R2 F D2 B
F U' R2 F B D
F U' R2 F B D'
F U' R2 F B D2
F U' R2 B D F
F U' R2 B D' F
F U' R2 B D2 F
F U' R2 B F D
F U' R2 B F D'
F U' R2 B F D2
F' U' F' R2 D2 B2
F' U' F2 R2 F B
F' U' F2 R2 B F
F U' F R2 D2 B2
B' U' B U' R2 F2
B' U' B U' F2 R2
F U' B R2 F B
F U' B R2 B F
B2 U' B2 U' R2 F2
B2 U' B2 U' F2 R2
B U' B' U' R2 F2
B U' B' U' F2 R2
F U' B' R2 F B
F U' B' R2 B F
F U' B2 R2 F B
F U' B2 R2 B F
D U2 R2 B2 U B2
B2 U2 R2 F2 D L2
D U2 B2 R2 U B2
B2 U2 F2 R2 D L2
U' F R2 D F B2
U' F R2 D B2 F
L' F U' R2 F B
L' F U' R2 B F
U' F R2 F D B2
L2 F U' R2 F B
L2 F U' R2 B F
L F U' R2 F B
L F U' R2 B F
D' F' L2 F' U' B'
U2 F2 L R2 D' L2
U2 F2 L' R2 D' L2
U2 F2 L2 R2 D' L2
D' F2 L2 U F2 U2
D' F2 L2 U' D2 B2
D' F2 L2 D R2 U'
D' F2 L2 D2 U' B2
U2 F2 R D' L2 R
U2 F2 R D' R L2
U2 F2 R' D' L2 R'
U' F2 R2 U R2 U'
U2 F2 R' D' R' L2
U' F2 R2 D B2 D
U' F2 R2 D B2 D'
U' F2 R2 D B2 D2
U2 F2 R2 L D' L2
U2 F2 R2 L' D' L2
U2 F2 R2 L2 D' L2
U' F2 R2 B D B2
U' F2 R2 B' D B2
U2 F2 R2 U' F2 U
U' F2 R2 B2 D B2
U2 F2 R2 D' L2 D
U2 F2 R2 D' L2 D'
U2 F2 R2 D' L2 D2
U2 F2 U' F2 U R2
D' F2 D R2 U' F2
U2 F2 D' L2 D R2
U' F2 B R2 D B2
R2 F2 D2 B2 D L2
U' F2 B' R2 D B2
U' F2 B2 R2 D B2
U' B R2 F2 D B2
U2 B U R2 F2 B'
U2 B U R2 B' F2
U2 B U F2 R2 B'
U2 B U F2 B' R2
U2 B U B' R2 F2
U2 B U B' F2 R2
U' B F2 R2 D B2
U' B' R2 F2 D B2
U2 B' U F2 B R2
U2 B' U B R2 F2
U2 B' U B F2 R2
U' B' F2 R2 D B2
D2 B2 L2 U' B2 U'
D2 B2 L2 U2 D L2
D2 B2 L2 D U2 L2
D2 B2 L2 D' R2 U2
U' B2 R2 F2 D B2
U2 B2 U R2 F2 B2
U2 B2 U R2 B2 F2
U2 B2 U F2 R2 B2
U2 B2 U F2 B2 R2
U2 B2 U B2 R2 F2
U2 B2 U B2 F2 R2
U' B2 F2 R2 D B2
U2 L R' F2 R' D' L2
U2 L R' F2 D' L2 R'
U2 L R' F2 D' R' L2
L' R U2 R F2 D' L2
F2 L R2 D2 B2 D L2
U2 L R2 F2 L D' L2
U2 L R2 F2 L' D' L2
U2 L R2 F2 L2 D' L2
R' L U2 R' F2 D' L2
U2 L R2 F2 U' F2 U
U2 L R2 F2 D' L2 D
U2 L R2 F2 D' L2 D'
U2 L R2 F2 D' L2 D2
L2 R U2 R F2 D' L2
L R U2 R F2 D' L2
R L U2 R F2 D' L2
R' L U2 F2 R' D' L2
R' L U2 F2 D' L2 R'
R' L U2 F2 D' R' L2
U L U L' U R2 F2
U L U L' U F2 R2
U2 L U R2 F2 D B2
U2 L U F2 R2 D B2
U' L U' L R2 F2 L2
U' L U' L F2 L2 R2
U' L U' L F2 R2 L2
U' L U' L' R' F2 R'
U' L U' L' R2 F2 D
