B R' U2 R2 F2
B R' U2 F2 R2
B' U2 L R F2
B' U2 R L F2
B' U2 R F2 L
B' L R F2 D2 B2
B L R' U2 R2 F2
B L R' U2 F2 R2
B L' R' U2 R2 F2
B L' R' U2 F2 R2
B' L' U2 L2 R F2
B' L' U2 R L2 F2
B' L' U2 R F2 L2
B L2 R' U2 R2 F2
B L2 R' U2 F2 R2
B' L2 U2 L' R F2
B' L2 U2 R L' F2
B' R L F2 D2 B2
B' R U2 L F2 R
U2 R F D2 F L'
B' R F2 L D2 B2
B' R F2 D2 L B2
U2 R F2 B' L B
B R F2 D2 L2 B2
B R F2 D2 B2 L2
U2 R B' L F2 B
U2 R B' L B F2
U2 R B' F2 L B
B R' L U2 R2 F2
B R' L U2 F2 R2
B R' L' U2 R2 F2
B R' L' U2 F2 R2
B R' L2 U2 R2 F2
B R' L2 U2 F2 R2
B' R' U2 L R2 F2
B' R' U2 L F2 R2
B' R' U2 R2 L F2
B' R' U2 R2 F2 L
B' R' U2 F2 L R2
B' R' U2 F2 R2 L
B R' U2 R' F2 R'
B R' U2 R2 F2 D
B R' U2 R2 F2 D'
B R' U2 R2 F2 D2
B R' U2 F R2 F
B R' U2 F2 R2 D
B R' U2 F2 R2 D'
B R' U2 F2 R2 D2
B R' D2 L2 B2 U2
B R' D2 B2 L2 U2
B R' B U2 R2 F2
B R' B U2 F2 R2
B R' B' U2 R2 F2
B R' B' U2 F2 R2
B R' B2 U2 R2 F2
B R' B2 U2 F2 R2
B' R2 U2 L R' F2
B' R2 U2 L F2 R'
B' R2 U2 R' L F2
B' R2 U2 R' F2 L
B' R2 U2 F2 L R'
B' R2 U2 F2 R' L
B R2 U2 F2 L' R'
B R2 U2 F2 R' L'
B' U2 L R F2 D
B' U2 L R F2 D'
B' U2 L R F2 D2
B' U2 L R' F2 R2
B' U2 L R2 F2 R'
B' U2 L' R F2 L2
B' U2 R L F2 D
B' U2 R L F2 D'
B' U2 R L F2 D2
B' U2 R L' F2 L2
B2 U2 R F' L' F'
B' U2 R F' L F'
B' U2 R F2 L D
B' U2 R F2 L D'
B' U2 R F2 L D2
B' U2 R F2 D L
B' U2 R F2 D' L
B' U2 R F2 D2 L
B' U2 R' L F2 R2
B' U2 R' F2 L R2
B' U2 R' F2 R2 L
B' U2 R2 L F2 R'
B U2 R F2 D2 L2
B' U2 R2 F2 L R'
B' U2 R2 F2 R' L
B U2 R2 F2 L' R'
B U2 R2 F2 R' L'
B' U2 F2 L D2 R2
R F' L2 F' B' L
R F' L2 B' L F'
R F' L2 B' F' L
B D2 R' B2 U2 R2
R F2 B D2 B2 L
R F2 B' L D2 B2
L' B R' U2 R2 F2
L' B R' U2 F2 R2
R F2 B' D2 L B2
R' B R' U2 R' F2
R' B R' U2 F2 R'
L2 B R' U2 R2 F2
L2 B R' U2 F2 R2
L B R' U2 R2 F2
L B R' U2 F2 R2
B' D2 B2 R' U2 R2
R' B U2 R2 F2 L'
R B R' U2 R F2
B D2 B2 U2 L R
B D2 B2 U2 R L
U2 B' L B R F2
R B F2 D2 B2 L
R B' L F2 D2 B2
L' B' U2 L R F2
L' B' U2 R L F2
L' B' U2 R F2 L
F2 B' L D2 R2 B2
F2 B' L D2 B2 R2
U' B' U' L R F2
U' B' U' R L F2
U' B' U' R F2 L
R' B' U2 L R2 F2
R' B' U2 L F2 R2
R' B' U2 R2 L F2
R' B' U2 R2 F2 L
R' B' U2 F2 L R2
R' B' U2 F2 R2 L
L2 B' U2 L R F2
U B' U L R F2
L2 B' U2 R L F2
L2 B' U2 R F2 L
L B' U2 L R F2
U B' U R L F2
U B' U R F2 L
L B' U2 R L F2
L B' U2 R F2 L
R B' U2 L F2 R
B' F2 L D2 R2 B2
B' F2 L D2 B2 R2
R B' F2 L D2 B2
R B' F2 D2 L B2
U2 L R F D2 F L'
B' L R F2 U2 F2 U2
B' L R F2 D2 B2 D
B' L R F2 D2 B2 D'
B' L R F2 D2 B2 D2
B' L R F2 B D2 B2
B' L R F2 B' D2 B2
B' L R F2 B2 D2 B2
U2 L R F2 B' L B
B' L R B F2 D2 B2
U2 L R B' L F2 B
U2 L R B' L B F2
B' L R B' F2 D2 B2
B L R F2 D2 L2 B2
B L R F2 D2 B2 L2
U2 L R B' F2 L B
B' L R B2 F2 D2 B2
B L R' U2 R' F2 R'
B L R' U2 R2 F2 D
B L R' U2 R2 F2 D'
B L R' U2 R2 F2 D2
B L R' U2 F R2 F
B L R' U2 F2 R2 D
B L R' U2 F2 R2 D'
B L R' U2 F2 R2 D2
B' L R' F R2 F B
B' L R' F R2 B F
B L R' D2 L2 B2 U2
B' L R' F2 R2 D2 B2
B L R' D2 B2 L2 U2
B L R' B U2 R2 F2
B L R' B U2 F2 R2
B L R' B' U2 R2 F2
B L R' B' U2 F2 R2
B' L R2 U2 R' F2 L'
B L R' B2 U2 R2 F2
B L R' B2 U2 F2 R2
B L R2 U2 F2 L' R'
B L R2 U2 F2 R' L'
B' L R2 F2 R' D2 B2
B' L R2 F2 D2 R' B2
B' L U2 R' F2 L' R2
B' L U2 R' F2 R2 L'
B2 L U2 R F' L' F'
B L U2 R F2 D2 L2
B L U2 R2 F2 L' R'
B L U2 R2 F2 R' L'
L' R F' L2 F' B' L
L' R F' L2 B' L F'
L' R F' L2 B' F' L
L R F' L2 F' B' L
L R F' L2 B' L F'
L R F' L2 B' F' L
L2 R F' L2 F' B' L
L2 R F' L2 B' L F'
L2 R F' L2 B' F' L
R L F' L2 F' B' L
R L F' L2 B' L F'
R L F' L2 B' F' L
B L D2 R' B2 U2 R2
B L D2 B2 U2 L R
B L D2 B2 U2 R L
L' R F2 B D2 B2 L
L' R F2 B' L D2 B2
L' R F2 B' D2 L B2
L R F2 B D2 B2 L
L R F2 B' L D2 B2
L2 R F2 B D2 B2 L
L2 R F2 B' L D2 B2
L R F2 B' D2 L B2
L2 R F2 B' D2 L B2
R L F2 B D2 B2 L
R L F2 B' L D2 B2
R L F2 B' D2 L B2
L' R B R' U2 R F2
R' L B R' U2 R' F2
R' L B R' U2 F2 R'
L R B R' U2 R F2
L2 R B R' U2 R F2
R L B R' U2 R F2
R' L B U2 R2 F2 L'
L' R B F2 D2 B2 L
L' R B' L F2 D2 B2
L R B F2 D2 B2 L
L2 R B F2 D2 B2 L
L R B' L F2 D2 B2
L2 R B' L F2 D2 B2
R L B F2 D2 B2 L
R L B' L F2 D2 B2
L' R B' U2 L F2 R
R' L B' U2 L R2 F2
R' L B' U2 L F2 R2
R' L B' U2 R2 L F2
R' L B' U2 R2 F2 L
R' L B' U2 F2 L R2
R' L B' U2 F2 R2 L
L R B' U2 L F2 R
L2 R B' U2 L F2 R
R L B' U2 L F2 R
L' R B' F2 L D2 B2
L' R B' F2 D2 L B2
L2 R B' F2 L D2 B2
L R B' F2 L D2 B2
L R B' F2 D2 L B2
L2 R B' F2 D2 L B2
R L B' F2 L D2 B2
R L B' F2 D2 L B2
B' L F2 U2 L' F2 U2
B' L F2 U2 F2 U2 R
B' L B R F2 D2 B2
B2 L B U2 L R F2
B2 L B U2 R L F2
B2 L B U2 R F2 L
F2 L B D2 B2 L R2
F2 L B D2 B2 R2 L
F2 L B' L D2 B2 R'
U2 L B' L B R F2
B' L B' R F2 D2 B2
B2 L B' R' U2 R2 F2
B2 L B' R' U2 F2 R2
U' L B' U' L R F2
U' L B' U' R L F2
U' L B' U' R F2 L
F2 L B' D2 L R2 B2
F2 L B' D2 L B2 R2
F2 L B' D2 R2 L B2
B' L B2 R F2 D2 B2
B L B2 U2 L R F2
B L B2 U2 R L F2
B L B2 U2 R F2 L
B' L' R F' L2 F' B'
B' L' R F' L2 B' F'
U2 L' R F D2 F L'
