U2 L U2 F L2
L' R D2 R2 F'
R' L' D2 F' R2
R' L' F' D2 R2
B2 L' R' F' B2
B2 L' R' B2 F'
L' R' D2 F' R2
R L' D2 R2 F'
L' R' F' D2 R2
B2 R' L' F' B2
B2 R' L' B2 F'
B2 R' B2 L' F'
L' D2 R' F' R'
U2 L R U2 F L2
F2 L R B U2 B'
U2 L R' U2 F L2
B2 L R' F' L2 B2
B2 L R' F' B2 L2
B2 L R' B2 L2 F'
L' R U2 L2 B U2
B2 L R' B2 F' L2
U2 L R2 U2 F L2
R' L U2 F' L2 B'
L' R U2 B L2 U2
L' R D2 R2 D F'
L' R D2 R2 D' F'
L' R D2 R2 D2 F'
L' R D2 R2 F' D
L' R D2 R2 F' D'
L' R D2 R2 F' D2
U2 L U2 F L2 D
U2 L U2 F L2 D'
U2 L U2 F L2 D2
U2 L U2 F' L2 F2
L' R D2 F R2 F'
U2 L U2 F2 L2 F'
L' R D2 F' R2 F'
L' R D2 F2 R2 F'
L' R F D2 R2 F'
R' L F' L2 D2 R2
L' R F' D2 R2 F'
U2 L D2 R2 U2 F
L' R F2 D2 R2 F'
L R B U2 B' L2
R L B U2 B' L2
U2 L B U2 F L2
U2 L B' U2 F L2
R' L' U2 L2 U2 F'
L' R' U2 L2 U2 F'
U2 L B2 U2 F L2
R L' U2 L2 B U2
D' L' R D2 R2 F'
L R' U2 F' L2 B'
D2 L' R D2 R2 F'
D L' R D2 R2 F'
R L' U2 B L2 U2
D' L' R' D2 F' R2
D' L' R' F' D2 R2
D2 L' R' D2 F' R2
D L' R' D2 F' R2
D2 L' R' F' D2 R2
D L' R' F' D2 R2
L' R' D' F' D' R2
R' L' D' F' D' R2
R' L' D' F' D' R2
B2 L' R' F' B2 D
B2 L' R' F' B2 D'
B2 L' R' F' B2 D2
B2 L' R' B2 D F'
B2 L' R' B2 D' F'
B2 L' R' B2 D2 F'
B2 L' R' B2 F' D
B2 L' R' B2 F' D'
B2 L' R' B2 F' D2
L' R' D2 F R2 F2
L' R' D2 F' R2 D
L' R' D2 F' R2 D'
L' R' D2 F' R2 D2
L' R' D2 F2 R2 F
R' L' D2 F R2 F2
R' L' D2 F' R2 D
R' L' D2 F' R2 D'
R' L' D2 F' R2 D2
B2 L' R2 B2 R F'
R' L' D2 F2 R2 F
R L' D2 R2 D F'
R L' D2 R2 D' F'
R L' D2 R2 D2 F'
R L' D2 R2 F' D
