L2 U' L' R B2
L2 U' L' B2 R
L2 U' R L' B2
L2 U' R B2 L'
L2 U' B2 L' R
L2 U' B2 R L'
L B2 R D' F2
L R U L U' B2
R L U L U' B2
L R B2 U' R' U
R L B2 U' R' U
L2 R' U' L' R2 B2
L2 R' U' L' B2 R2
L2 R' U' R2 L' B2
L2 R' U' R2 B2 L'
U' L B2 R D' F2
U L B2 R D' F2
U2 L B2 R D' F2
L2 R' U' B2 L' R2
L2 R' U' B2 R2 L'
R' L2 U' L' R2 B2
R' L2 U' L' B2 R2
R' L2 U' R2 L' B2
R' L2 U' R2 B2 L'
L2 R2 U' L' R' B2
R2 L2 U' L' R' B2
L2 R2 U' R' L' B2
L2 R2 U' R' L' B2
R' L2 U' B2 L' R2
L2 R2 U' R' B2 L'
R' L2 U' B2 R2 L'
R2 L2 U' R' L' B2
R2 L2 U' R' B2 L'
D L2 U L' R F2
D L2 U R L' F2
U' L2 U' L' R B2
U' L2 U' L' B2 R
U' L2 U' R L' B2
U' L2 U' R B2 L'
U2 L2 U' L' R B2
U2 L2 U' L' B2 R
U2 L2 U' R L' B2
U L2 U' L' R B2
U2 L2 U' R B2 L'
U L2 U' L' B2 R
U' L2 U' B2 L' R
U' L2 U' B2 R L'
U L2 U' R L' B2
F2 L2 U' B2 L' R'
U L2 U' R B2 L'
F2 L2 U' B2 R' L'
U2 L2 U' B2 L' R
U2 L2 U' B2 R L'
U L2 U' B2 L' R
U L2 U' B2 R L'
L U L U' R B2
L U L U' B2 R
R U L2 U' L' B2
R U L2 U' B2 L'
B2 R D F2 D L2
L2 U' L R B2 L2
L2 U' L B2 L2 R
L2 U' L B2 R L2
L2 U' L' R B2 D
L2 U' L' R B2 D'
L2 U' L' R B2 D2
B2 R D2 L2 D' F2
L2 U' L' R' B2 R2
L2 U' L' B' R B'
L2 U' L' B2 R D
L2 U' L' B2 R D'
L2 U' L' B2 R D2
L2 U' L' B2 D R
L2 U' L' B2 D' R
L2 U' L' B2 D2 R
L2 U' R L B2 L2
L2 U' R L' B2 D
L2 U' R L' B2 D'
L2 U' R L' B2 D2
L2 U' R B L' B
L2 U' R B2 L' D
L2 U' R B2 L' D'
L2 U' R B2 L' D2
L2 U' R B2 D L'
L2 U' R B2 D' L'
L2 U' R B2 D2 L'
L2 U' R' L' B2 R2
D R F2 D' L B2
L2 U' R' B2 L' R2
L2 U' R' B2 R2 L'
L2 U' B L' B R
L2 U' B' R B' L'
L2 U' B2 L' R D
L2 U' B2 L' R D'
L2 U' B2 L' R D2
L2 U' B2 L' D R
L2 U' B2 L' D' R
L2 U' B2 L' D2 R
L2 U' B2 R L' D
L2 U' B2 R L' D'
L2 U' B2 R L' D2
L2 U' B2 R D L'
L2 U' B2 R D' L'
L2 U' B2 R D2 L'
L2 U' B2 D L' R
L2 U' B2 D R L'
L2 U' B2 D' L' R
L2 U' B2 D' R L'
L2 U' B2 D2 L' R
L2 U' B2 D2 R L'
B2 R2 D F2 L' R'
B2 R2 D F2 R' L'
R D F2 D' L B2
L2 D' R2 U' L' R'
L2 D' R2 U' R' L'
B2 D R F2 D2 L2
B2 D R2 F2 L' R'
B2 D R2 F2 R' L'
B2 D' R D2 L2 F2
B2 D' R D2 F2 L2
L2 B U' L' B R
L2 B U' B L' R
L2 B U' B R L'
L B D' B R F'
L2 B' U' R B' L'
L2 B' U' B' L' R
L2 B' U' B' R L'
L B2 R U' R2 U
L B2 R D' F2 D
L B2 R D' F2 D'
L B2 R D' F2 D2
R' B2 R2 D F2 L'
L B2 R F D' F2
L B2 R F' D' F2
L B2 R F2 D' F2
L B2 U' R' U R2
L B2 D R D' F2
L B2 D' R D' F2
L B2 D2 R D' F2
L' R U L' U' L' B2
L' R U L' U' B2 L'
R' L U L U' R2 B2
R' L U L U' B2 R2
U' L R U L U' B2
U2 L R U L U' B2
R2 L U L U' R' B2
L R U L R U' B2
L R U L R' U' B2
L R U L R2 U' B2
L R U L U' B2 D
L R U L U' B2 D'
L R U L U' B2 D2
L R U L D' R2 U'
D L R U' L U F2
U L R U L U' B2
R L U L R U' B2
R L U L R' U' B2
R L U L R2 U' B2
L R U R L U' B2
R L U L U' B2 D
R L U L U' B2 D'
R L U L U' B2 D2
R L U L D' R2 U'
L R U R' L U' B2
L R U R2 L U' B2
R L U R L U' B2
R L U R' L U' B2
L R U D' L R2 U'
L R U D' R2 L U'
R L U R2 L U' B2
D L R F2 U' L U
R L U D' L R2 U'
R L U D' R2 L U'
U' L R B2 U' R' U
U2 L R B2 U' R' U
U L R B2 U' R' U
L2 R U' L' B2 D' R2
L2 R U' B2 L' D' R2
L2 R U' B2 D' L' R2
L2 R U' B2 D' R2 L'
F' L U L F U' B2
U' L U L U' R B2
U' L U L U' B2 R
U2 L U L U' R B2
U2 L U L U' B2 R
F2 L U L U' B2 R'
U L U L U' R B2
U L U L U' B2 R
D L U' L U R F2
L2 R D' R2 U' L' R2
L2 R D' R2 U' R2 L'
L R D' U L R2 U'
L R D' U R2 L U'
R L D' U L R2 U'
R L D' U R2 L U'
D' L D R B2 D F2
D' L D B2 R D F2
D' L D B2 D R F2
L R F U L U' B2
R L F U L U' B2
D2 L D' R F2 D' B2
L R F B2 U' R' U
R L F B2 U' R' U
L R F' U L U' B2
R L F' U L U' B2
D' L D2 R F2 D' B2
D2 L D2 R B2 D F2
L R F' B2 U' R' U
R L F' B2 U' R' U
D2 L D2 B2 R D F2
D2 L D2 B2 D R F2
L R F2 U L U' B2
R L F2 U L U' B2
L R F2 B2 U' R' U
R L F2 B2 U' R' U
F' L F B2 R D' F2
F L F' B2 R D' F2
L' R B2 L D L F2
L' R B2 L D F2 L
L' R B2 L2 U L U'
R' L B2 R D' R F2
L2 R B2 L' U L U'
R' L B2 R2 U' R U
L2 R B2 L2 D L F2
L2 R B2 L2 D F2 L
L' R B2 U L' U' L'
L R B2 R D' R' F2
L R B2 R D' F2 R'
R' L B2 U' R' U R'
R L B2 R D' R' F2
R L B2 R D' F2 R'
L R B2 U' R' U D
L R B2 U' R' U D'
L R B2 U' R' U D2
L R B2 U' R' D U
L R B2 U' R' D' U
L R B2 U' R' D2 U
L R B2 U' D R' U
L R B2 U' D' R' U
L R B2 U' D2 R' U
R L B2 U' R' U D
R L B2 U' R' U D'
R L B2 U' R' U D2
R L B2 U' R' D U
R L B2 U' R' D' U
R L B2 U' R' D2 U
R L B2 U' D R' U
R L B2 U' D' R' U
R L B2 U' D2 R' U
L R B2 D U' R' U
L R B2 D' U' R' U
R L B2 D U' R' U
L R B2 D2 U' R' U
R L B2 D' U' R' U
L R B2 F U' R' U
R L B2 D2 U' R' U
L R B2 F' U' R' U
R L B2 F U' R' U
L R B2 F2 U' R' U
R L B2 F' U' R' U
L R' U L U' R2 B2
L R' U L U' B2 R2
R L B2 F2 U' R' U
R L' U L' U' L' B2
R L' U L' U' B2 L'
U' L B D' B R F'
U2 L B D' B R F'
U L B D' B R F'
L2 R' U' L R2 B2 L2
L2 R' U' L B2 L2 R2
L2 R' U' L B2 R2 L2
L2 R' U' L' R B2 R
L2 R' U' L' R2 B2 D
L2 R' U' L' R2 B2 D'
L2 R' U' L' R2 B2 D2
L2 R' U' L' B' R2 B'
L2 R' U' L' B2 R2 D
L2 R' U' L' B2 R2 D'
L2 R' U' L' B2 R2 D2
L2 R' U' R L' B2 R
L2 R' U' R L' B2 R
L2 R' U' R B2 L' R
L2 R' U' R B2 R L'
L2 R' U' R2 L B2 L2
L2 R' U' R2 L' B2 D
L2 R' U' R2 L' B2 D'
L2 R' U' R2 L' B2 D2
L2 R' U' R2 B L' B
L2 R' U' R2 B2 L' D
L2 R' U' R2 B2 L' D'
L2 R' U' R2 B2 L' D2
L2 R' U' R2 B2 D L'
L2 R' U' R2 B2 D' L'
L2 R' U' R2 B2 D2 L'
U' L B2 R U' R2 U
U2 L B2 R U' R2 U
U' L B2 R D' F2 D
U' L B2 R D' F2 D'
U' L B2 R D' F2 D2
U' L B2 R F D' F2
U' L B2 R F' D' F2
U2 L B2 R D' F2 D
U2 L B2 R D' F2 D'
U2 L B2 R D' F2 D2
U' L B2 R F2 D' F2
U2 L B2 R F D' F2
U2 L B2 R F' D' F2
U2 L B2 R F2 D' F2
L2 R' U' B L' B R2
D L B2 R F2 D B2
L2 R' U' B' R2 B' L'
L2 R' U' B2 L' R2 D
L2 R' U' B2 L' R2 D'
L2 R' U' B2 L' R2 D2
L2 R' U' B2 R2 L' D
L2 R' U' B2 R2 L' D'
L2 R' U' B2 R2 L' D2
L2 R' U' B2 R2 D L'
L2 R' U' B2 R2 D' L'
L2 R' U' B2 R2 D2 L'
U L B2 R U' R2 U
U L B2 R D' F2 D
U L B2 R D' F2 D'
U L B2 R D' F2 D2
U L B2 R F D' F2
U' L B2 U' R' U R2
U L B2 R F' D' F2
U L B2 R F2 D' F2
U2 L B2 U' R' U R2
U' L B2 D R D' F2
U2 L B2 D R D' F2
U' L B2 D' R D' F2
F' L B2 F R D' F2
U L B2 U' R' U R2
U2 L B2 D' R D' F2
U' L B2 D2 R D' F2
U2 L B2 D2 R D' F2
U L B2 D R D' F2
U L B2 D' R D' F2
F L B2 F' R D' F2
U L B2 D2 R D' F2
F2 L' U' L' U' L' B2
F2 L' U' L' U' B2 L'
L2 R' F2 U' R2 B2 L
L2 R' B U' L' B R2
L2 R' B U' B L' R2
L2 R' B U' B R2 L'
L2 R' B' U' R2 B' L'
L2 R' B' U' B' L' R2
L2 R' B' U' B' R2 L'
R L' B2 L D L F2
R L' B2 L D F2 L
L R' B2 R D' R F2
R L' B2 L2 U L U'
L R' B2 R2 U' R U
L R' B2 U' R' U R'
R L' B2 U L' U' L'
L R2 U L U' R' B2
R' L2 U' L R2 B2 L2
R' L2 U' L B2 L2 R2
R' L2 U' L B2 R2 L2
R' L2 U' L' R B2 R
R' L2 U' L' R2 B2 D
R' L2 U' L' R2 B2 D'
R' L2 U' L' R2 B2 D2
R' L2 U' L' B' R2 B'
R' L2 U' L' B2 R2 D
R' L2 U' L' B2 R2 D'
R' L2 U' L' B2 R2 D2
R' L2 U' R L' B2 R
R' L2 U' R B2 L' R
R' L2 U' R B2 R L'
L2 R2 U' L R' B2 L2
R' L2 U' R2 L B2 L2
R' L2 U' R2 L' B2 D
R' L2 U' R2 L' B2 D'
R' L2 U' R2 L' B2 D2
R2 L2 U' L R' B2 L2
R' L2 U' R2 B L' B
R' L2 U' R2 B2 L' D
R' L2 U' R2 B2 L' D'
R' L2 U' R2 B2 L' D2
L2 R2 U' L' R B2 R2
R' L2 U' R2 B2 D L'
R' L2 U' R2 B2 D' L'
R' L2 U' R2 B2 D2 L'
L2 R2 U' L' R' B2 D
L2 R2 U' L' R' B2 D'
L2 R2 U' L' R' B2 D2
L2 R2 U' L' R2 B2 R
R2 L2 U' L' R B2 R2
R2 L2 U' L' R' B2 D
R2 L2 U' L' R' B2 D'
R2 L2 U' L' R' B2 D2
R2 L2 U' L' R2 B2 R
L2 R2 U' R L' B2 R2
R2 L2 U' R L' B2 R2
L2 R2 U' R B2 L' R2
L2 R2 U' R B2 R2 L'
L2 R2 U' R' L B2 L2
L2 R2 U' R' L' B2 D
L2 R2 U' R' L' B2 D'
L2 R2 U' R' L' B2 D2
R2 L2 U' R B2 L' R2
R2 L2 U' R B2 R2 L'
R2 L2 U' R' L B2 L2
R2 L2 U' R' L' B2 D
R2 L2 U' R' L' B2 D'
R2 L2 U' R' L' B2 D2
L2 R2 U' R' B L' B
L2 R2 U' R' B2 L' D
L2 R2 U' R' B2 L' D'
L2 R2 U' R' B2 L' D2
L2 R2 U' R' B2 D L'
L2 R2 U' R' B2 D' L'
L2 R2 U' R' B2 D2 L'
R L2 U' L' B2 D' R2
R2 L2 U' R' B L' B
L2 R2 U' R2 L' B2 R
R2 L2 U' R' B2 L' D
R2 L2 U' R' B2 L' D'
R2 L2 U' R' B2 L' D2
R2 L2 U' R' B2 D L'
R2 L2 U' R' B2 D' L'
R2 L2 U' R' B2 D2 L'
R2 L2 U' R2 L' B2 R
L2 R2 U' R2 B2 L' R
L2 R2 U' R2 B2 R L'
R2 L2 U' R2 B2 L' R
R2 L2 U' R2 B2 R L'
R' L2 U' B L' B R2
R' L2 U' B' R2 B' L'
R' L2 U' B2 L' R2 D
R' L2 U' B2 L' R2 D'
R' L2 U' B2 L' R2 D2
R' L2 U' B2 R2 L' D
R' L2 U' B2 R2 L' D'
R' L2 U' B2 R2 L' D2
R' L2 U' B2 R2 D L'
R' L2 U' B2 R2 D' L'
R' L2 U' B2 R2 D2 L'
L2 R2 U' B2 L' D2 R2
R2 L2 U' B2 L' D2 R2
R L2 U' B2 L' D' R2
R L2 U' B2 D' L' R2
R L2 U' B2 D' R2 L'
L2 R2 D' R2 U' L' R
L2 R2 D' R2 U' R L'
R2 L2 D' R2 U' L' R
R2 L2 D' R2 U' R L'
R L2 D' R2 U' L' R2
R L2 D' R2 U' R2 L'
F2 L2 R U' B2 L' R'
F2 L2 R U' B2 R' L'
B2 L2 R D2 L2 D F2
U' L2 R' U' L' R2 B2
U' L2 R' U' L' B2 R2
U' L2 R' U' R2 L' B2
U' L2 R' U' R2 B2 L'
U' L2 R' U' B2 L' R2
U' L2 R' U' B2 R2 L'
F2 L2 R' U' B2 L' R'
F2 L2 R' U' B2 R' L'
U2 L2 R' U' L' R2 B2
U2 L2 R' U' L' B2 R2
U2 L2 R' U' R2 L' B2
D L2 R' U L' R2 F2
U2 L2 R' U' R2 B2 L'
D L2 R' U L' F2 R2
D L2 R' U R2 L' F2
U2 L2 R' U' B2 L' R2
U2 L2 R' U' B2 R2 L'
U L2 R' U' L' R2 B2
U L2 R' U' L' B2 R2
U L2 R' U' R2 L' B2
U L2 R' U' R2 B2 L'
U L2 R' U' B2 L' R2
U L2 R' U' B2 R2 L'
U' L2 R2 U' L' R' B2
U' L2 R2 U' R' L' B2
U' L2 R2 U' R' B2 L'
F2 L2 R2 U' B2 L' R'
F2 L2 R2 U' B2 R' L'
U2 L2 R2 U' L' R' B2
U2 L2 R2 U' R' L' B2
U2 L2 R2 U' R' B2 L'
D L2 R2 U L' R' F2
D L2 R2 U L' F2 R'
D L2 R2 U R' L' F2
U L2 R2 U' L' R' B2
U L2 R2 U' R' L' B2
U L2 R2 U' R' B2 L'
F2 L2 U L U2 L2 B2
F2 L2 U L U2 B2 L2
D L2 U L R F2 L2
D L2 U L' R F2 D
D L2 U L' R F2 D'
D L2 U L' R F2 D2
D L2 U L' R' F2 R2
D L2 U L' R2 F2 R'
D L2 U L2 R F2 L
D L2 U R L F2 L2
D L2 U R L' F2 D
D L2 U R L' F2 D'
D L2 U R L' F2 D2
D L2 U R L2 F2 L
D L2 U R' L' F2 R2
D L2 U R2 L' F2 R'
R' L2 F2 U' R2 B2 L
U' L2 U' L R B2 L2
U' L2 U' L B2 L2 R
U' L2 U' L B2 R L2
U' L2 U' L' R B2 D
U' L2 U' L' R B2 D'
U' L2 U' L' R B2 D2
U' L2 U' L' R' B2 R2
U' L2 U' L' B' R B'
U' L2 U' L' B2 R D
U' L2 U' L' B2 R D'
U' L2 U' L' B2 R D2
