B U F U' L
L D' B L R'
L D' B R' L
U F U' B L
L2 B L D' R2
L2 B D' L R2
L2 B D' R2 L
B L D F' R F
D' L D' B L R'
D L D' B L R'
D' L D' B R' L
D2 L D' B L R'
D L D' B R' L
D2 L D' B R' L
B L D' B R' B'
B L F D F' R
B L B' D' B R'
B L2 U' B' U L'
D' L2 B L D' R2
D2 L2 B L D' R2
D L2 B L D' R2
D' L2 B D' L R2
D' L2 B D' R2 L
D2 L2 B D' L R2
D2 L2 B D' R2 L
D L2 B D' L R2
D L2 B D' R2 L
R' U F R B U'
B R U F U' L
B R' U F U' L
B R2 U F U' L
L2 D B L D' R2
L2 D B D' L R2
L2 D B D' R2 L
D2 U F U' B L
D' U F U' B L
B U D F U' L
D U F U' B L
U D F U' B L
B U D' F U' L
L D' L B L R'
L D' L B R' L
B2 U F U' B' L
B' U F U' B2 L
B U D2 F U' L
L D' L' B L R'
L D' L' B R' L
B U F U' L D
B U F U' L D'
B U F U' L D2
B U F U' D L
B U F U' D' L
B U F U' D2 L
B U F D U' L
B U F D' U' L
B U F D2 U' L
L D' L2 B L R'
L D' L2 B R' L
L2 D' B L D' R2
L D' B L R' D
L D' B L R' D'
L D' B L R' D2
L D' B L D R'
L D' B L D' R'
L D' B L D2 R'
L D' B R' L D
L D' B R' L D'
L D' B R' L D2
L D' B R' D L
L D' B R' D' L
L D' B R' D2 L
U D' F U' B L
L2 D' B D' L R2
L2 D' B D' R2 L
L D' B D L R'
L D' B D R' L
L D' B D' L R'
L D' B D' R' L
L D' B D2 L R'
L D' B D2 R' L
U D2 F U' B L
L2 D2 B L D' R2
L2 D2 B D' L R2
L2 D2 B D' R2 L
U F U' L B L
U F U' L' B L
U F U' L2 B L
U F U' D B L
U F U' D' B L
U F U' D2 B L
U F U' B L D
U F U' B L D'
U F U' B L D2
U F U' B D L
U F U' B D' L
U F U' B D2 L
U F D U' B L
U F D' U' B L
U F D2 U' B L
B D U F U' L
F' D F B L R2
F' D F B R2 L
F' D B R2 F L
F' D B F L R2
F' D B F R2 L
B D' U F U' L
L' B L U F U'
L2 B L R D' R2
L2 B L R' D' R2
L2 B L R2 D' R2
L2 B L U' B2 U
L2 B L D' R2 D
L2 B L D' R2 D'
L2 B L D' R2 D2
L B L U' B' U
B D2 U F U' L
L2 B L2 D' L' R2
L2 B L2 D' R2 L'
L2 B R L D' R2
L2 B R D' L R2
L2 B R D' R2 L
L2 B R' L D' R2
L2 B R' D' L R2
L2 B R' D' R2 L
L2 B R2 L D' R2
L2 B R2 D' L R2
L2 B R2 D' R2 L
D2 B U F U' L
D' B U F U' L
D B U F U' L
L2 B D' L R2 D
L2 B D' L R2 D'
L2 B D' L R2 D2
L2 B D' R2 L D
L2 B D' R2 L D'
L2 B D' R2 L D2
L2 B D' R2 D L
L2 B D' R2 D' L
L2 B D' R2 D2 L
L2 B D2 L D R2
B' F U' F' B2 L
B' F U' B2 L F'
B' F U' B2 F' L
B2 F U' F' B' L
