L F L
F L F L
F2 L F L
F' L F L
L D F L
L D' F L
L D2 F L
L F L D
L F L D'
L F L D2
L F D L
L F D' L
L F D2 L
L F' L F2
L F2 L F'
U L U' L F
L R F L R'
D' L D F L2
L R F R' L
F' L D F L
F L D F L
D L D' F L2
R2 L F L R2
R2 L F R2 L
R L F L R'
F2 L D F L
R L F R' L
F' L D' F L
F L D' F L
F' L D2 F L
F2 L D' F L
F L D2 F L
D2 L D2 F L2
F' L F L D
F' L F L D'
F' L F L D2
B' L F L B
F L F L D
F L F L D'
F L F L D2
F2 L D2 F L
F' L F D L
F' L F D' L
B2 L F L B2
F' L F D2 L
F L F D L
D2 L F D2 L2
F L F D' L
D' L F D L2
F2 L F L D
F2 L F L D'
F2 L F L D2
F L F D2 L
F' L F' L F2
F L F' L F2
F2 L F D L
F2 L F D' L
F2 L F D2 L
F' L F2 L F'
F L F2 L F'
F2 L F' L F2
F2 L F2 L F'
L2 R' D2 R F'
D L' D' L2 F
D' L' D L2 F
D2 L' D2 L2 F
R' L2 D2 R F'
L R2 F L R2
L R2 F R2 L
L2 U L' U' F
U2 R B U2 L2
U2 R' U2 L2 F'
U2 R' U2 F' L2
L' U2 B' U2 L'
L' D L2 F L
L D F L D
L D F L D'
L D F L D2
L D F D L
L D F D' L
L D F D2 L
L D F' L F2
L D F2 L F'
L' D' L2 F L
L D' F L D
L D' F L D'
L D' F L D2
L D' F D L
L D' F D' L
L D' F D2 L
L D' F' L F2
L D' F2 L F'
L' D2 L2 F L
L2 D2 R F' R'
L D2 F L D
L D2 F L D'
L D2 F L D2
L D2 F D L
L D2 F D' L
L D2 F D2 L
L D2 F' L F2
L D2 F2 L F'
L F L2 D L'
L F L2 D' L'
L F L2 D2 L'
L2 F L' F L
U' F R U L2
L F D L D
L F D L D'
L F D L D2
L F D' L D
L F D' L D'
L F D' L D2
L F D2 L D
L F D2 L D'
L F D2 L D2
L' F' L2 F L'
L F' L F2 D
L F' L F2 D'
L F' L F2 D2
L F' L' F2 L2
L2 F' L' F L
L F2 L D F'
L F2 L D' F'
L F2 L D2 F'
L F2 L F' D
L F2 L F' D'
