R2 L B'
L R2 B'
R2 L D B'
R2 L D' B'
R2 L D2 B'
R2 L B' D
R2 L B' D'
R L B' R
R2 L B' D2
L B' R2
L R B' R
L R2 D B'
L R2 D' B'
L R2 D2 B'
L R2 B' D
L R2 B' D'
L R2 B' D2
L B R2 B2
L B' R2 D
L B' R2 D'
L B' R2 D2
R' L D R' B'
R' L D' R' B'
L R D R B'
R' L D2 R' B'
B L R2 B' L
F2 L R2 F2 B'
F2 L R2 B' F2
L R D B' R
L R D' R B'
R L D R B'
L R D' B' R
R2 L D B' D
R2 L D B' D'
R2 L D B' D2
R L D B' R
L R D2 R B'
R L D' R B'
R2 L D' B' D
R2 L D' B' D'
R2 L D' B' D2
L R D2 B' R
R L D' B' R
R L D2 R B'
R2 L D2 B' D
R2 L D2 B' D'
R2 L D2 B' D2
R L D2 B' R
L R B R B2
L R B' R D
L R B' R D'
L R B' R D2
F L F' R2 B'
R L B R B2
L R B' D R
F L F' B' R2
L R B' D' R
L R B' D2 R
R L B' R D
R L B' R D'
R L B' R D2
R L B' D R
R L B' D' R
R L B' D2 R
R2 L B2 D B
R2 L B2 D' B
R2 L B2 D2 B
F2 L F2 R2 B'
F2 L F2 B' R2
U2 L B' R2 F'
B L B' L R2
B L B' R2 L
F L B' F' R2
D2 L B2 R' B
F2 L B' R2 F2
F2 L B' F2 R2
L R' D R' B'
L R' D' R' B'
L R' D2 R' B'
R2 L' B L2 B'
R2 L' B' L2 B'
R2 L' B2 L2 B'
L2 R2 D L' B'
R2 L2 D L' B'
L2 R2 D' L' B'
L R2 D B' D
L R2 D B' D'
L R2 D B' D2
R2 L2 D' L' B'
L2 R2 D2 L' B'
L R2 D' B' D
L R2 D' B' D'
L R2 D' B' D2
R2 L2 D2 L' B'
L R2 D2 B' D
L R2 D2 B' D'
L R2 D2 B' D2
L' R2 B L2 B'
L2 R2 B L' B'
R2 L2 B L' B'
L' R2 B' L2 B'
R2 L2 B' L' B'
L' R2 B2 L2 B'
L2 R2 B' L' B'
R2 L2 B2 L' B'
L2 R2 B2 L' B'
L R2 B2 D B
L R2 B2 D' B
L R2 B2 D2 B
B R2 L B' L
F2 R2 L F2 B'
F2 R2 L B' F2
F' R2 F L B'
B' R2 B L B'
F2 R2 F2 L B'
B R2 B' L B'
R' D2 L R' B
L D' B' D R2
R' D2 R' L B
L D2 B' D2 R2
R2 F L F' B'
R2 F L B' F'
L F' R2 F B'
L F' R2 B' F
L F' B' R2 F
R2 F2 L F2 B'
R2 F2 L B' F2
L F2 R2 F2 B'
L F2 R2 B' F2
L' B L2 R2 B'
L' B L2 B' R2
L F2 B' R2 F2
R2 B L B' L
L' B R2 L2 B'
L B R B2 R
L2 B L' R2 B'
L2 B L' B' R2
L B R2 B2 D
L B R2 B2 D'
L B R2 B2 D2
L2 B R2 L' B'
L' B' L2 R2 B'
L' B' L2 B' R2
L' B' R2 L2 B'
L B' R D R
L B' R D' R
L B' R D2 R
L B' R' D R'
L B' R' D' R'
L B' R' D2 R'
L2 B' L' R2 B'
L2 B' L' B' R2
L2 B' R2 L' B'
L' B2 L2 R2 B'
L' B2 L2 B' R2
L B' F' R2 F
L B' F2 R2 F2
L' B2 R2 L2 B'
L2 B2 L' R2 B'
L2 B2 L' B' R2
L2 B2 R2 L' B'
R2 L U R U' B'
R2 L U R' U' B'
R2 L U R2 U' B'
F2 L R B' R F2
B L R B' L R
B L R B' R L
F2 L R' F2 R' B'
D2 L R' B2 R' B'
U' L R2 D' F2 B'
U' L R2 D' B' F2
B' L R2 B L B2
F2 L R2 F2 D B'
F2 L R2 F2 D' B'
F2 L R2 F2 D2 B'
F2 L R2 F2 B' D
F2 L R2 F2 B' D'
F2 L R2 F2 B' D2
F L R2 B' D2 F2
F2 L R2 B' F2 D
F2 L R2 B' F2 D'
F2 L R2 B' F2 D2
R2 L U2 F U2 B'
R2 L U2 F' U2 B'
U' L R2 B' D' F2
R2 L U2 F2 U2 B'
B L R2 B' L D
B L R2 B' L D'
B L R2 B' L D2
B L R2 B' D L
B L R2 B' D' L
