D' R2 B' U2 R'
U2 D L2 F R
D U2 L2 F R
D' B' R2 U2 R
D B' U2 L2 R'
D B' U2 R' L2
B L B2 U' B' U'
D L' U2 L' F R
D' L2 R2 U2 F R
B' L2 U F U R'
U2 L2 D F L2 R
U2 L2 D F R L2
U2 L2 F R D L2
U2 L2 F D L2 R
U2 L2 F D R L2
B' R U' B' U' R2
D R U2 L2 F R
U2 R D L2 F R
D' R B' R U2 R2
D R B' U2 L2 R'
D R B' U2 R' L2
D R' U2 L2 F R
U2 R' D L2 F R
L2 U' B2 U' F R
R' U2 D L2 F R
R2 U2 D L2 F R
L2 U2 D F L2 R
L2 U2 D F R L2
D R' B' U2 L2 R'
D R' B' U2 R' L2
R U2 D L2 F R
L2 U2 F R D L2
D' R2 L2 U2 F R
L2 U2 F D L2 R
L2 U2 F D R L2
B' R2 U' B' U' R
U2 R2 D L2 F R
D R2 U2 L2 F R
D' R2 D B' U2 R'
D' R2 D' B' U2 R'
D' R2 D2 B' U2 R'
D' R2 B L B2 U2
D' R2 B' L U2 R'
D' R2 B' L' U2 R'
D' R2 B' L2 U2 R'
D' R2 B' U2 R' D
D' R2 B' U2 R' D'
D' R2 B' U2 R' D2
D' R2 B' U2 D R'
D' R2 B' U2 D' R'
D' R2 B' U2 D2 R'
D' R2 B' D U2 R'
D' R2 B' D' U2 R'
D' R2 B' D2 U2 R'
R' D U2 L2 F R
D R2 B' U2 L2 R'
D R2 B' U2 R' L2
R2 D U2 L2 F R
L2 D U2 F L2 R
L2 D U2 F R L2
R D U2 L2 F R
U2 D L2 R F R
U2 D L2 R' F R
U2 D L2 R2 F R
U2 D L2 D F R
U2 D L2 D' F R
U2 D L2 D2 F R
U2 D L2 F R D
U2 D L2 F R D'
U2 D L2 F R D2
U2 D L2 F D R
U2 D L2 F D' R
U2 D L2 F D2 R
U2 D R L2 F R
U2 D R' L2 F R
R' D B' U2 L2 R'
R' D B' U2 R' L2
U2 D R2 L2 F R
R2 D B' U2 L2 R'
R2 D B' U2 R' L2
U2 D F L2 R F
U2 D F R L2 F
R D B' U2 L2 R'
R D B' U2 R' L2
R' D' R2 B' U2 R'
L2 D' R2 U2 F R
R2 D' R2 B' U2 R'
R2 D' R2 B' U2 R'
R D' R2 B' U2 R'
R' D' B' R2 U2 R
R2 D' B' R2 U2 R
R D' B' R2 U2 R
D U2 L2 R F R
D U2 L2 R' F R
D U2 L2 R2 F R
D U2 L2 D F R
D U2 L2 D' F R
D U2 L2 D2 F R
D U2 L2 F R D
D U2 L2 F R D'
D U2 L2 F R D2
D U2 L2 F D R
D U2 L2 F D' R
D U2 L2 F D2 R
D U2 R L2 F R
D U2 R' L2 F R
D U2 R2 L2 F R
D U2 F L2 R F
D U2 F R L2 F
B' U2 R' U B' U'
U2 F R D L2 F
U2 F D L2 R F
U2 F D R L2 F
F' D L2 F B' R'
F' D L2 B' R' F
F' D L2 B' F R'
D F' L2 F B' R'
D F' L2 B' R' F
D F' L2 B' F R'
D' B L R2 B2 U2
D' B L B2 R2 U2
D B L B2 R' U2
D' B R2 L B2 U2
D' B R2 B2 U2 R'
D' B' L R2 U2 R
D' B' L' R2 U2 R
D B' L U2 L R'
D B' L U2 R' L
D' B' L2 R2 U2 R
D B' L' U2 L' R'
D B' L' U2 R' L'
D B' R U2 L2 R2
D B' R U2 R2 L2
D' B' R2 L U2 R
D' B' R2 L' U2 R
D' B' R2 L2 U2 R
D' B' R2 U2 R D
D' B' R2 U2 R D'
D' B' R2 U2 R D2
D' B' R2 U2 D R
D' B' R2 U2 D' R
D' B' R2 U2 D2 R
D' B' R2 D U2 R
D' B' R2 D' U2 R
D' B' R2 D2 U2 R
D2 B' U F2 U R'
D B' R2 U2 L2 R
D B' R2 U2 R L2
D2 B' U2 R' D' L2
D2 B' U2 D' L2 R'
D2 B' U2 D' R' L2
D' B' U2 D2 L2 R'
D' B' U2 D2 R' L2
D2 B' D R2 U2 R
D B' U2 L2 R' D
D B' U2 L2 R' D'
D B' U2 L2 R' D2
D B' U2 L2 D R'
D B' U2 L2 D' R'
D B' U2 L2 D2 R'
D B' U2 R' L2 D
D B' U2 R' L2 D'
D B' U2 R' L2 D2
D2 B' D' U2 L2 R'
D2 B' D' U2 R' L2
D' B' D2 U2 L2 R'
D' B' D2 U2 R' L2
D B' D2 R2 U2 R
U' B2 U B L U2
L2 R U' B2 U' F R
D' L R2 B L U2 F
D' L R2 B' U2 R' F'
L2 R U2 D F L2 R
L2 R U2 D F R L2
B L R2 B2 U F' U
L2 R U2 F R D L2
L2 R U2 F D L2 R
L2 R U2 F D R L2
B L U D' R2 F' U
L2 R D U2 F L2 R
L2 R D U2 F R L2
B L U' D L2 B U'
B L U' D B L2 U'
B' L U' F' U' L' R'
B' L U' F' U' R' L'
B L U' D2 B U' F2
L2 R D' R2 U2 F R
B L U' B U B U2
B' L U2 R' U' F' U
U2 L D L F L R
U2 L D L F R L
B L D U' L2 B U'
B L D U' B L2 U'
B L D' U R2 F' U
B L D2 U' B U' F2
U' L F L B2 U' F
U' L F B2 L U' F
D' L B L R2 U2 F
D' L B R2 L U2 F
D L B' U2 R' F' L'
B L B' U2 D L2 F
B L B' D U2 L2 F
B L B' D B' U2 L2
B L B' D' R2 B' U2
B L B' D' B' R2 U2
B L B2 R U' B' U'
L2 R' U' B2 U' F R
B L B2 R' U' B' U'
B L B2 R2 U' B' U'
B L B2 U' D B' U'
B L B2 U' D' B' U'
B L B2 U' D2 B' U'
B L B2 U' B' U' D
B L B2 U' B' U' D'
B L B2 U' B' U' D2
B L B2 U' B' D U'
B L B2 U' B' D' U'
B L B2 U' B' D2 U'
U' L B2 F L U' F
B L B2 D U' B' U'
B L B2 D' U' B' U'
L2 R' U2 D F L2 R
L2 R' U2 D F R L2
B L B2 D2 U' B' U'
L2 R' U2 F R D L2
L2 R' U2 F D L2 R
L2 R' U2 F D R L2
D L' R U2 L' F R
D L' R' U2 L' F R
L2 R' D U2 F L2 R
L2 R' D U2 F R L2
