F2 L' R2 B2
F2 L' B2 R2
F2 R2 L' B2
F2 R2 B2 L'
R2 F2 B2 L
R2 B2 L F2
F2 B2 L' R2
B2 F2 L' R2
F2 B2 R2 L'
B2 F2 R2 L'
R2 B2 F2 L
F2 L R2 B2 L2
R2 L F2 B2 L
B2 L F2 L' R2
R2 L B2 L F2
B2 L F2 R2 L'
R2 L B2 F2 L
F2 L B2 L2 R2
F2 L B2 R2 L2
F2 L' R B2 R
F2 L' R2 B2 D
F2 L' R2 B2 D'
F2 L' R2 B2 D2
R2 L' F2 B2 L
R2 L' B2 L F2
R2 L' B2 F2 L
B2 L' F2 L' R2
B2 L' F2 R2 L'
F2 L' B' R2 B'
F2 L' B2 R2 D
F2 L' B2 R2 D'
F2 L' B2 R2 D2
L' R2 F2 B2 L
L2 R2 F2 B2 L
R2 L2 F2 B2 L
L R2 F2 B2 L
L' R2 B2 L F2
L' R2 B2 F2 L
L R2 B2 L F2
R2 L2 B2 L F2
L2 R2 B2 L F2
L R2 B2 F2 L
R2 L2 B2 F2 L
L2 R2 B2 F2 L
B2 L2 F2 L' R2
B2 L2 F2 R2 L'
F2 R L' B2 R
F2 R B2 L' R
F2 R B2 R L'
R U2 R F2 B2
R U2 R B2 F2
F2 R2 L B2 L2
F2 R2 L' B2 D
F2 R2 L' B2 D'
F2 R2 L' B2 D2
F R2 F L' B2
F R2 F B2 L'
R U2 B2 R F2
U R2 F2 B2 L
U' R2 F2 B2 L
U R2 B2 L F2
F R2 B2 F L'
U2 R2 F2 B2 L
U R2 B2 F2 L
F2 R2 B L' B
U' R2 B2 L F2
F2 R2 B2 L' D
F2 R2 B2 L' D'
F2 R2 B2 L' D2
U' R2 B2 F2 L
U2 R2 B2 L F2
F2 R2 B2 D L'
F2 R2 B2 D' L'
F2 R2 B2 D2 L'
U2 R2 B2 F2 L
L' F2 L' R2 B2
L' F2 L' B2 R2
R' F2 R' B2 L
R2 F' B2 L F'
U F2 L' R2 B2
R2 F2 L B2 L
U F2 L' B2 R2
L' F2 R2 L' B2
R2 F2 L' B2 L
L F2 L' R2 B2
L' F2 R2 B2 L'
R2 F2 L2 B2 L
L F2 L' B2 R2
U' F2 L' R2 B2
U2 F2 L' R2 B2
U' F2 L' B2 R2
U F2 R2 L' B2
U2 F2 L' B2 R2
L2 F2 L' R2 B2
U F2 R2 B2 L'
L2 F2 L' B2 R2
L F2 R2 L' B2
L F2 R2 B2 L'
U' F2 R2 L' B2
U2 F2 R2 L' B2
U2 F2 R2 B2 L'
U' F2 R2 B2 L'
L2 F2 R2 L' B2
L2 F2 R2 B2 L'
L' F2 B2 L' R2
L' F2 B2 R2 L'
U F2 B2 L' R2
U F2 B2 R2 L'
R2 F2 B2 L D
R2 F2 B2 L D'
R2 F2 B2 L D2
R2 F2 B2 D L
R2 F2 B2 D' L
R2 F2 B2 D2 L
L F2 B2 L' R2
L F2 B2 R2 L'
U2 F2 B2 L' R2
U2 F2 B2 R2 L'
U' F2 B2 L' R2
U' F2 B2 R2 L'
L2 F2 B2 L' R2
L2 F2 B2 R2 L'
F2 B L' B R2
B2 F R2 F L'
F2 B' R2 B' L'
R2 B2 L F2 D
R2 B2 L F2 D'
R2 B2 L F2 D2
R2 B2 L' F2 L2
F2 B2 L' R2 D
F2 B2 L' R2 D'
F2 B2 L' R2 D2
F B2 R2 F L'
B' F2 R2 B' L'
B2 F2 L' R2 D
B2 F2 L' R2 D'
B2 F2 L' R2 D2
B F2 L' B R2
F2 B2 R2 L' D
F2 B2 R2 L' D'
F2 B2 R2 L' D2
F2 B2 R2 D L'
F2 B2 R2 D' L'
L' B2 F2 L' R2
F2 B2 R2 D2 L'
L' B2 F2 R2 L'
B2 F2 R2 L' D
B2 F2 R2 L' D'
B2 F2 R2 L' D2
B2 F2 R2 D L'
B2 F2 R2 D' L'
B2 F2 R2 D2 L'
R2 B2 F' L F'
R2 B2 F2 L D
R2 B2 F2 L D'
R2 B2 F2 L D2
R2 B2 F2 D L
U B2 F2 L' R2
R2 B2 F2 D' L
R2 B2 F2 D2 L
U B2 F2 R2 L'
L B2 F2 L' R2
L B2 F2 R2 L'
U' B2 F2 L' R2
U' B2 F2 R2 L'
U2 B2 F2 L' R2
L2 B2 F2 L' R2
U2 B2 F2 R2 L'
L2 B2 F2 R2 L'
F2 L R B2 L2 R
F2 L R B2 R L2
L' R U2 R F2 B2
L' R U2 R B2 F2
L R U2 R F2 B2
L R U2 R B2 F2
U L R2 F2 B2 L
F2 L R2 B L2 B
U2 L R2 F2 B2 L
F2 L R2 B2 L2 D
F2 L R2 B2 L2 D'
F2 L R2 B2 L2 D2
U L R2 B2 L F2
L2 R U2 R F2 B2
L2 R U2 R B2 F2
U' L R2 F2 B2 L
U L R2 B2 F2 L
U2 L R2 B2 L F2
U2 L R2 B2 F2 L
R L U2 R F2 B2
R L U2 R B2 F2
L' R U2 B2 R F2
U' L R2 B2 L F2
U' L R2 B2 F2 L
L R U2 B2 R F2
L2 R U2 B2 R F2
R L U2 B2 R F2
R' L F2 R' B2 L
R2 L F' B2 L F'
R2 L F2 L B2 L
R2 L F2 L' B2 L
R2 L F2 L2 B2 L
R2 L F2 B2 L D
R2 L F2 B2 L D'
R2 L F2 B2 L D2
R2 L F2 B2 D L
R2 L F2 B2 D' L
R2 L F2 B2 D2 L
B2 L F R2 F L'
F' L F' L' R2 B2
F' L F' L' B2 R2
F' L F' R2 L' B2
F' L F' R2 B2 L'
F' L F' B2 L' R2
F' L F' B2 R2 L'
B' L F2 L' R2 B'
B' L F2 L' B' R2
U' L F2 L' R2 B2
U' L F2 L' B2 R2
U L F2 L' R2 B2
U2 L F2 L' R2 B2
B' L F2 R2 L' B'
B2 L F2 L' R2 D
B2 L F2 L' R2 D'
B2 L F2 L' R2 D'
B2 L F2 L' R2 D2
U2 L F2 L' B2 R2
U L F2 L' B2 R2
R2 L B2 L F2 D
R2 L B2 L F2 D'
R2 L B2 L F2 D2
B L F2 L' B R2
U' L F2 R2 L' B2
R2 L B2 L' F2 L2
U' L F2 R2 B2 L'
U L F2 R2 L' B2
U2 L F2 R2 L' B2
B2 L F2 R2 L' D
B2 L F2 R2 L' D'
B2 L F2 R2 L' D2
U L F2 R2 B2 L'
B2 L F2 R2 D L'
