B2 R' F'
B2 R' D F'
B2 R' D' F'
B2 R' D2 F'
B2 R' F' D
B2 R' F' D'
B2 R' F' D2
R' F' B2 R'
B2 D R' F'
B2 D' R' F'
R' B2 F' R'
B2 D2 R' F'
B2 F R' F'
F B2 R' F'
F' B2 R' F'
B2 F' R' F'
F2 B2 R' F'
B2 F2 R' F'
U2 L U2 F B2
U2 L U2 B2 F
B2 L' R' F' L
B2 L2 R' F' L2
B2 R F R2 F'
B2 R F' R2 F'
B2 R F2 R2 F'
B2 R' L' F' L
B2 R' L2 F' L2
B2 R' D F' D
B2 R' D F' D'
B2 R' D F' D2
B2 R' D' F' D
B2 R' D' F' D'
B2 R' D' F' D2
B' R' F' B' R'
F R' F' B2 R'
B2 R' D2 F' D
B2 R' D2 F' D'
B2 R' D2 F' D2
F' R' F' B2 R'
F2 R' F' B2 R'
B' R' B' F' R'
B2 R' F2 D F
B2 R' F2 D' F
B2 R' F2 D2 F
F R' B2 F' R'
F' R' B2 F' R'
F2 R' B2 F' R'
R' F B2 R' F2
R' F' R B2 R'
R' F' R' B2 R'
R' F' R2 B2 R'
B2 D R' D F'
B2 D R' D' F'
B2 D R' D2 F'
B2 D R' F' D
B2 D R' F' D'
B2 D R' F' D2
B2 D F R' F'
B2 D F' R' F'
B' D B' R' F'
B2 D F2 R' F'
R' F' B2 R' D
R' F' B2 R' D'
R' F' B2 R' D2
R' F' B2 D R'
R' F' B2 D' R'
R' F' B2 D2 R'
B2 D' R' D F'
B2 D' R' D' F'
B2 D' R' D2 F'
B2 D' R' F' D
B2 D' R' F' D'
B2 D' R' F' D2
B2 D' R' F' D2
B2 D' F R' F'
B' D' B' R' F'
B2 D' F' R' F'
B2 D' F2 R' F'
R' F2 B2 R' F
B2 D2 R' D F'
B2 D2 R' D' F'
B2 D2 R' D2 F'
B2 D2 R' F' D
B2 D2 R' F' D'
B2 D2 R' F' D2
B2 D2 F R' F'
B' D2 B' R' F'
B2 D2 F' R' F'
B2 D2 F2 R' F'
B2 F R' D F'
B2 F R' D' F'
B2 F R' D2 F'
B2 F R' F' D
B2 F R' F' D'
B2 F R' F' D2
B2 F D R' F'
B2 F D' R' F'
B2 F D2 R' F'
B2 F' R' D F'
B2 F' R' D' F'
B2 F' R' D2 F'
B2 F' R' F' D
B2 F' R' F' D'
B2 F' R' F' D2
R2 B2 R F' R2
B2 F' D R' F'
R' B2 D F' R'
B2 F' D' R' F'
R' B2 D' F' R'
B2 F' D2 R' F'
R' B2 D2 F' R'
F B2 R' D F'
F B2 R' D' F'
R' B2 F R' F2
F B2 R' D2 F'
F B2 R' F' D
F B2 R' F' D'
F B2 R' F' D2
R' B2 F' R' D
R' B2 F' R' D'
R' B2 F' R' D2
R' B2 F' D R'
R' B2 F' D' R'
R' B2 F' D2 R'
F2 B2 R' D F'
F2 B2 R' D' F'
F2 B2 R' D2 F'
R' B2 F2 R' F
F' B2 R' D F'
F2 B2 R' F' D
F2 B2 R' F' D'
F2 B2 R' F' D2
F' B2 R' D' F'
F' B2 R' D2 F'
F' B2 R' F' D
F' B2 R' F' D'
F' B2 R' F' D2
F B2 D R' F'
B2 F2 R' D F'
B2 F2 R' D' F'
B2 F2 R' D2 F'
B2 F2 R' F' D
B2 F2 R' F' D'
B2 F2 R' F' D2
F B2 D' R' F'
F B2 D2 R' F'
F2 B2 D R' F'
F' B2 D R' F'
F2 B2 D' R' F'
F' B2 D' R' F'
F2 B2 D2 R' F'
F' B2 D2 R' F'
B2 F2 D R' F'
B2 F2 D' R' F'
B2 F2 D2 R' F'
B2 L R' D L' F'
B2 L R' D' L' F'
B2 L R' D2 L' F'
R' L U2 L' F' B2
R' L U2 L' B2 F'
R' L U2 B2 L' F'
U2 L U2 F B2 D
U2 L U2 F B2 D'
U2 L U2 F B2 D2
U2 L U2 B2 D F
U2 L U2 B2 D' F
U2 L U2 B2 D2 F
U2 L U2 B2 F D
U2 L U2 B2 F D'
U2 L U2 B2 F D2
B2 L D L' R' F'
B2 L D R' L' F'
B2 L D' L' R' F'
B2 L D' R' L' F'
B2 L D2 L' R' F'
B2 L D2 R' L' F'
U2 L D2 F2 U2 F'
B2 L F R' F' L'
L R B U2 L' B
L R B U2 B L'
R L B U2 L' B
R L B U2 B L'
U2 L F' U2 F2 B2
U2 L F' U2 B2 F2
D2 L F2 R B U2
U2 L F2 U2 F' B2
U2 L F2 U2 B2 F'
B L B L' R' F'
B L B R' L' F'
U2 L B U2 F B
U2 L B U2 B F
U2 L B' U2 F B'
U2 L B' U2 B' F
L R' U2 L' F' B2
L R' U2 L' B2 F'
L R' U2 B2 L' F'
B2 L' R' D L F'
B2 L' R' D F' L
B2 L' R' D' L F'
B2 L' R' D' F' L
B2 L' R' D2 L F'
B2 L' R' D2 F' L
B2 L' R' F L F2
B2 L' R' F' L D
B2 L' R' F' L D'
B2 L' R' F' L D2
B2 L' R' F' D L
B2 L' R' F' D' L
B2 L' R' F' D2 L
L' R' F' L B2 R'
R' L' F' L B2 R'
B2 L' D L R' F'
B2 L' D R' L F'
B2 L' D R' F' L
B2 L' D' L R' F'
B2 L' D' R' L F'
B2 L' D' R' F' L
B2 L' D2 L R' F'
B2 L' D2 R' L F'
B2 L' D2 R' F' L
B2 L' F L R' F'
B2 L' F R' L F'
B2 L' F R' F' L
B2 L' F' L R' F'
B2 L' F' R' L F'
B2 L' F' R' F' L
B2 L' F2 L R' F'
B2 L' F2 R' L F'
B2 L' F2 R' F' L
U2 L' B' L2 F U2
B2 L2 R' F L2 F2
B2 L2 R' F' L2 D
B2 L2 R' F' L2 D'
B2 L2 R' F' L2 D2
B2 L2 F L2 R' F'
B2 L2 F R' L2 F'
B2 L2 F R' F' L2
B2 L2 F' L2 R' F'
B2 L2 F' R' L2 F'
B2 L2 F' R' F' L2
B2 L2 F2 L2 R' F'
B2 L2 F2 R' L2 F'
B2 L2 F2 R' F' L2
B L2 B L2 R' F'
B L2 B R' L2 F'
B L2 B R' F' L2
U' R U B2 R' F'
U R U' B2 R' F'
B2 R U2 B U2 R2
B2 R F R2 D F'
B2 R F R2 D' F'
B2 R F R2 D2 F'
B2 R F R2 F' D
B2 R F R2 F' D'
B2 R F R2 F' D2
B2 R F' R2 D F'
B2 R F' R2 D' F'
B2 R F' R2 D2 F'
B2 R F' R2 F' D
B2 R F' R2 F' D'
B2 R F' R2 F' D2
B2 R F2 R2 D F'
B2 R F2 R2 D' F'
B2 R F2 R2 D2 F'
B2 R F2 R2 F' D
B2 R F2 R2 F' D'
B2 R F2 R2 F' D2
