F2 L R U L
F L U L F
L U D L F2
L U D F2 L
F2 R L U L
L U2 L2 U' L'
L D U L F2
L D U F2 L
L D2 R2 U L
D F2 L R U
D F2 R L U
F L R U L F
R' L U D L F2
R' L U D F2 L
F2 L R U L D
F2 L R U L D'
F2 L R U L D2
F2 L R U D L
F2 L R U D' L
F2 L R U D2 L
F2 L R D U L
F2 L R D' U L
F2 L R D2 U L
R2 L U D L F2
L R U D L F2
R2 L U D F2 L
L R U D F2 L
F2 L R F U L
F2 L R F' U L
F2 L R F2 U L
F L R' U L F
R L U D L F2
R L U D F2 L
F L R2 U L F
R' L U2 L2 U' L'
R2 L U2 L2 U' L'
L R U2 L2 U' L'
F L U L D F
F L U L D' F
F L U L D2 F
F L U L F D
F L U L F D'
F L U L F D2
R L U2 L2 U' L'
F L U D L F
F L U D' L F
D' L U D L2 F2
R' L D U L F2
D' L U D F2 L2
F L U D2 L F
R' L D U F2 L
F L U F L F
F L U F' L F
F L U F2 L F
R2 L D U L F2
R2 L D U F2 L
L R D U L F2
L R D U F2 L
R L D U L F2
R L D U F2 L
D' L U2 L2 B2 U'
R' L D2 R2 U L
R2 L D2 R2 U L
R2 L D2 R2 U L
L R D2 R2 U L
D' L U2 B2 L2 U'
F2 L D R U L
R L D2 R2 U L
F L D U L F
D' L D U L2 F2
D' L D U F2 L2
F2 L D' R U L
F L D' U L F
F2 L D2 R U L
D2 L D2 R2 U L2
D' L D2 R2 F2 U
F L D2 U L F
D' L D2 F2 R2 U
F L F R U L
F' L F' R U L
F2 L F' U L F
F' L F2 U L F
D L F2 U D F2
D L F2 U2 L2 U'
D L F2 D U F2
D L F2 D2 R2 U
L R' U D L F2
L R' U D F2 L
L R' U2 L2 U' L'
L R' D U L F2
L R' D U F2 L
L R' D2 R2 U L
U2 L' U' D' L' B2
U2 L' U' D' B2 L'
U2 L' U2 L2 U L
U2 L' D' U' L' B2
U2 L' D' U' B2 L'
U2 L' D2 R2 U' L'
L R2 U D L F2
L R2 U D F2 L
L R2 U2 L2 U' L'
L R2 D U L F2
L R2 D U F2 L
L R2 D2 R2 U L
L U L U L U'
L U D L F2 D
L U D L F2 D'
L U D L F2 D2
L U D L' F2 L2
L U D F' L F'
L U D F2 L D
L U D F2 L D'
L U D F2 L D2
L U D F2 D L
L U D F2 D' L
L U D F2 D2 L
L U D' L D2 F2
F2 R L U L D
F2 R L U L D'
F2 R L U L D2
F2 R L U D L
F2 R L U D' L
F2 R L U D2 L
F2 R L D U L
F2 R L D' U L
F2 R L D2 U L
F2 R L F U L
F2 R L F' U L
L U D2 L D' F2
F2 R L F2 U L
F R L U L F
L U F D L F2
L U F D F2 L
L U F' D L F2
L U F' D F2 L
L U F2 D L F2
L U F2 D F2 L
F2 R D L F2 U
F2 R D F2 L U
F2 R F L U L
F2 R F' L U L
F2 R F2 L U L
D R F2 L R U
D R F2 R L U
L' U' D' L' B2 R'
L U' D' B2 R' U2
F R' L U L F
L U2 L2 U' L' D
L U2 L2 U' L' D'
L U2 L2 U' L' D2
L U2 L2 U' D L'
L U2 L2 U' D' L'
L U2 L2 U' D2 L'
L U2 L2 D U' L'
L U2 L2 D' U' L'
L U2 L2 D2 U' L'
L U2 L2 B U' L'
L U2 L2 B' U' L'
L U2 L2 B2 U' L'
D R' F2 L R U
D R' F2 R L U
F R2 L U L F
L D R U L F2
L D R U F2 L
D R2 F2 L R U
L D R' U L F2
L D R' U F2 L
D R2 F2 R L U
L D R2 U L F2
L D R2 U F2 L
L D U L F2 D
L D U L F2 D'
L D U L F2 D2
L D U L' F2 L2
L D U F' L F'
L D U F2 L D
L D U F2 L D'
L D U F2 L D2
L D U F2 D L
L D U F2 D' L
L D U F2 D2 L
R' D F2 L R U
R' D F2 R L U
L D F U F L
L D F' U L F'
L D F' U F' L
R2 D F2 L R U
R2 D F2 R L U
R D F2 L R U
R D F2 R L U
L' D' U' L' B2 R'
L D' U L D2 F2
L D' U' B2 R' U2
U2 D' B2 L' R' U'
U2 D' B2 R' L' U'
L D2 R2 U L D
L D2 R2 U L D'
L D2 R2 U L D2
L D2 R2 U D L
L D2 R2 U D' L
L D2 R2 U D2 L
L D2 R2 D U L
L D2 R2 D' U L
L D2 R2 D2 U L
L D2 R2 F U L
L D2 R2 F' U L
L D2 R2 F2 U L
L D2 U L D' F2
L D2 F R2 U L
L D2 F' R2 U L
L D2 F2 R2 U L
R' F L U L F
D' U2 B2 L' R' U'
D' U2 B2 R' L' U'
R2 F L U L F
R F L U L F
L F U D L F2
L F U D F2 L
F2 D L R F2 U
L F U2 L2 U' L'
L F D U L F2
L F D U F2 L
F2 D R L F2 U
F2 D R F2 L U
L F D2 R2 U L
D F' L F' R U
L F' U D L F2
L F' U D F2 L
L F' U2 L2 U' L'
L F' D U L F2
L F' D U F2 L
L F' D2 R2 U L
R' F2 L R U L
R2 F2 L R U L
R' F2 R L U L
D F2 L R U D
D F2 L R U D'
D F2 L R U D2
D F2 L R D U
D F2 L R D' U
D F2 L R D2 U
D F2 L D R U
D F2 L D' R U
D F2 L D2 R U
R F2 L R U L
R2 F2 R L U L
D F2 R L U D
D F2 R L U D'
D F2 R L U D2
D F2 R L D U
D F2 R L D' U
D F2 R L D2 U
D F2 R D L U
D F2 R D' L U
D F2 R D2 L U
R F2 R L U L
L F2 U D L F2
L F2 U D F2 L
L F2 U2 L2 U' L'
L F2 D U L F2
L F2 D U F2 L
D F2 D L R U
D F2 D R L U
D F2 D' L R U
D F2 D' R L U
L F2 D2 R2 U L
D F2 D2 L R U
D F2 D2 R L U
U2 B' L' U' L' B'
U2 B2 L' R' U' L'
U2 B2 R' L' U' L'
R' L U L U L U'
D2 L R U D F2 L'
R2 L U L U L U'
D' L R U D L2 F2
D' L R U D F2 L2
F2 L R U L2 D L'
F2 L R U L2 D' L'
F2 L R U L2 D2 L'
L R U L U L U'
F2 L R U D L D
F2 L R U D L D'
F2 L R U D L D2
F2 L R U D' L D
F2 L R U D' L D'
F2 L R U D' L D2
F2 L R U D2 L D
F2 L R U D2 L D'
F2 L R U D2 L D2
F2 L R U F L F'
F2 L R U F2 L F2
F L R U L D F
F L R U L D' F
F L R U L D2 F
F L R U L F D
F L R U L F D'
F L R U L F D2
F2 L R U' R U2 L
F2 L R U' R' U2 L
F2 L R U' R2 U2 L
F L R U D L F
D' L R U2 L2 B2 U'
F L R U D' L F
F L R U D2 L F
F L R U F L F
F L R U F' L F
F L R U F2 L F
D' L R U2 B2 L2 U'
D2 L R D U F2 L'
D' L R D U L2 F2
D' L R D U F2 L2
R L U L U L U'
F2 L R D U L D
F2 L R D U L D'
F2 L R D U L D2
F2 L R D F U L
F2 L R D F' U L
F2 L R D F2 U L
R' L U D L F2 D
R' L U D L F2 D'
R' L U D L F2 D2
R' L U D L' F2 L2
F2 L R D' U L D
F2 L R D' U L D'
F2 L R D' U L D2
F2 L R D' F U L
F2 L R D' F' U L
F L R D U L F
R' L U D F' L F'
F2 L R D' F2 U L
R' L U D F2 L D
R' L U D F2 L D'
R' L U D F2 L D2
R' L U D F2 D L
R' L U D F2 D' L
R' L U D F2 D2 L
D' L R D2 R2 F2 U
R' L U D' L D2 F2
D' L R D2 F2 R2 U
F2 L R D2 U L D
F2 L R D2 U L D'
F2 L R D2 U L D2
F2 L R D2 F U L
F2 L R D2 F' U L
F L R D' U L F
F2 L R D2 F2 U L
F' L R F' R U L
R2 L U D L F2 D
R2 L U D L F2 D'
R2 L U D L F2 D2
R' L U D2 L D' F2
R2 L U D L' F2 L2
L R U D L F2 D
L R U D L F2 D'
L R U D L F2 D2
L R U D L' F2 L2
R2 L U D F' L F'
R2 L U D F2 L D
R2 L U D F2 L D'
R2 L U D F2 L D2
F2 L R F U L D
F2 L R F U L D'
F2 L R F U L D2
R2 L U D F2 D L
R2 L U D F2 D' L
F2 L R F U D L
R2 L U D F2 D2 L
F2 L R F U D' L
F2 L R F U D2 L
L R U D F' L F'
F2 L R F D U L
F L R D2 U L F
R2 L U D' L D2 F2
L R U D F2 L D
L R U D F2 L D'
L R U D F2 L D2
F2 L R F D' U L
L R U D F2 D L
L R U D F2 D' L
L R U D F2 D2 L
F2 L R F D2 U L
L R U D' L D2 F2
F' L R F2 U L F
R' L U F D L F2
F2 L R F' U L D
F2 L R F' U L D'
F2 L R F' U L D2
R' L U F D F2 L
F2 L R F' U D L
F2 L R F' U D' L
F2 L R F' U D2 L
R2 L U D2 L D' F2
F L R F R U L
F2 L R F' D U L
F2 L R F' D' U L
F2 L R F' D2 U L
L R U D2 L D' F2
R' L U F' D L F2
F2 L R F2 U L D
F2 L R F2 U L D'
F2 L R F2 U L D2
F2 L R F2 U D L
F2 L R F2 U D' L
F2 L R F2 U D2 L
R' L U F' D F2 L
F2 L R F2 D U L
F2 L R F2 D' U L
F2 L R F2 D2 U L
R2 L U F D L F2
R L U D L F2 D
R L U D L F2 D'
R L U D L F2 D2
R2 L U F D F2 L
R L U D L' F2 L2
R L U D F' L F'
R L U D F2 L D
R L U D F2 L D'
