R' L' B'
L' R' B'
R' L' D B'
R' L' D' B'
R' L' D2 B'
D L' R' B'
R L' B' R2
D2 L' R' B'
R' L' B' D
R' L' B' D'
D' L' R' B'
R' L' B' D2
L' R B' R2
R2 L' B' R
L' R' D B'
L' R' D' B'
L' R' D2 B'
L' R' B' D
L' R' B' D'
L' R' B' D2
B L' B' R'
L' R2 B' R
D' R' L' B'
D R' L' B'
D2 R' L' B'
R' D L' B'
R' D' L' B'
L' D R' B'
R' D2 L' B'
L' D' R' B'
L' D2 R' B'
R' B L' B'
R' B' L' B'
R' B2 L' B'
R' L B L2 B'
R' L B' L2 B'
R' L B2 L2 B'
L' R B R2 B2
L' R B' R2 D
L' R B' R2 D'
L' R B' R2 D2
R' L' D B' D
R' L' D B' D'
R' L' D B' D2
R' L' D' B' D
R' L' D' B' D'
R' L' D' B' D2
R' L' D2 B' D
R' L' D2 B' D'
R' L' D2 B' D2
D2 L' R B' R2
L' R' D B' D
L' R' D B' D'
L' R' D B' D2
D L' R B' R2
B L' R B' R'
D' L' R B' R2
D2 L' R' D B'
R2 L' D R B'
D2 L' R' D' B'
D2 L' R' D2 B'
D L' R' D B'
L' R' D' B' D
L' R' D' B' D'
L' R' D' B' D2
D' L' R' D B'
D L' R' D' B'
D' L' R' D' B'
D L' R' D2 B'
D' L' R' D2 B'
B L' R' B' R'
D2 L' R' B' D
D2 L' R' B' D'
D2 L' R' B' D2
D L' R' B' D
R2 L' D B' R
D L' R' B' D'
D L' R' B' D2
D' L' R' B' D
D' L' R' B' D'
D' L' R' B' D2
R2 L' D' R B'
D L' R2 B' R
R2 L' D' B' R
L' R' D2 B' D
L' R' D2 B' D'
D' L' R2 B' R
L' R' D2 B' D2
B L' R2 B' R'
D2 L' R2 B' R
R2 L' D2 R B'
R2 L' D2 B' R
R' L' B2 D B
R' L' B2 D' B
R' L' B2 D2 B
D L' D R' B'
D2 L' D R' B'
R2 L' B R B2
L R' B L2 B'
B L' D B' R'
D L' D' R' B'
D' L' D R' B'
D2 L' D' R' B'
B L' D' B' R'
L R' B' L2 B'
D L' D2 R' B'
R2 L' B' R D
R2 L' B' R D'
R2 L' B' R D2
D' L' D' R' B'
B2 L' D2 R2 B'
L' R' B2 D B
R2 L' B' D R
L' R' B2 D' B
D2 L' D2 R' B'
R2 L' B' D' R
L' R' B2 D2 B
R2 L' B' D2 R
B L' D2 B' R'
L R' B2 L2 B'
R L' B R2 B2
B2 L' D2 B' R2
D' L' D2 R' B'
R L' B' R2 D
R L' B' R2 D'
R L' B' R2 D2
