R2 L F' U'
L R2 F' U'
R2 F' L U'
F L R2 F' U'
F' L R2 F' U'
F2 L R2 F' U'
R2 L D F' U'
R2 L D' F' U'
R2 L D2 F' U'
R2 L F' U' D
R2 L F' U' D'
R2 L F' U' D2
R2 L F' D U'
R2 L F' D' U'
R2 L F' D2 U'
R2 L' F' L2 U'
L R2 D F' U'
L R2 D' F' U'
L R2 D2 F' U'
L' R2 F' L2 U'
L R2 F' U' D
L R2 F' U' D'
L R2 F' U' D2
L R2 F' D U'
L R2 F' D' U'
L R2 F' D2 U'
F R2 L F' U'
F' R2 L F' U'
F2 R2 L F' U'
R2 D L F' U'
F R2 F' L U'
F' R2 F' L U'
F2 R2 F' L U'
R2 D F' L U'
R2 D' L F' U'
R2 D' F' L U'
R2 D2 L F' U'
R2 D2 F' L U'
R2 F L F2 U'
L F R2 F' U'
R2 F' L U' D
R2 F' L U' D'
R2 F' L U' D2
R2 F' L D U'
R2 F' L D' U'
R2 F' L D2 U'
L F' R2 F' U'
R2 F' D L U'
R2 F' D' L U'
R2 F' D2 L U'
L F2 R2 F' U'
F L R2 D F' U'
F2 L R2 D F' U'
F L R2 D' F' U'
F' L R2 D F' U'
F L R2 D2 F' U'
F2 L R2 D' F' U'
F' L R2 D' F' U'
F2 L R2 D2 F' U'
F L R2 F' U' D
F L R2 F' U' D'
F L R2 F' U' D2
F L R2 F' D U'
F L R2 F' D' U'
F' L R2 D2 F' U'
F L R2 F' D2 U'
D L R2 F' U' B2
F2 L R2 F' U' D
F2 L R2 F' U' D'
F2 L R2 F' U' D2
F2 L R2 F' D U'
F2 L R2 F' D' U'
F2 L R2 F' D2 U'
F' L R2 F' U' D
F' L R2 F' U' D'
F' L R2 F' U' D2
F' L R2 F' D U'
F' L R2 F' D' U'
F' L R2 F' D2 U'
R' L D R' F' U'
R2 L D F' U' D
R2 L D F' U' D'
R2 L D F' U' D2
R2 L D F' D U'
R2 L D F' D' U'
R2 L D F' D2 U'
R' L D' R' F' U'
R2 L D' F' U' D
R2 L D' F' U' D'
R2 L D' F' U' D2
R2 L D' F' D U'
R2 L D' F' D' U'
R2 L D' F' D2 U'
D2 L U2 L B U
R' L D2 R' F' U'
D L U2 B U B
R2 L D2 F' U' D
R2 L D2 F' U' D'
R2 L D2 F' U' D2
R2 L D2 F' D U'
R2 L D2 F' D' U'
R2 L D2 F' D2 U'
R' L F R' F' U'
D' L D R2 F' U'
R2 L F U' D R2
R2 L F D U' R2
R' L F' R' F' U'
D L D' R2 F' U'
R' L F2 R' F' U'
R2 L F2 D F U'
R2 L F2 D' F U'
R2 L F2 D2 F U'
F2 L F R2 F' U'
F' L F R2 F' U'
F L F R2 F' U'
F' L F' R2 F' U'
F2 L F' R2 F' U'
F L F' R2 F' U'
F' L F2 R2 F' U'
F2 L F2 R2 F' U'
F L F2 R2 F' U'
L R' D R' F' U'
R2 L' D F' U' F'
L R' D' R' F' U'
F' L' R2 F' L2 U'
F2 L' R2 F' L2 U'
F L' R2 F' L2 U'
L R' D2 R' F' U'
R2 L' F L2 F2 U'
L R' F R' F' U'
R2 L' F' L2 U' D
R2 L' F' L2 U' D'
R2 L' F' L2 U' D2
R2 L' F' L2 D U'
R2 L' F' L2 D' U'
R2 L' F' L2 D2 U'
L R' F' R' F' U'
R2 L' F' U' D F2
R2 L' F' D U' F2
L R' F2 R' F' U'
L' R2 D F' U' F'
L2 R2 D L' F' U'
R2 L2 D L' F' U'
L R2 D F' U' D
L R2 D F' U' D'
L R2 D F' U' D2
L R2 D F' D U'
L R2 D F' D' U'
L R2 D F' D2 U'
L2 R2 D' L' F' U'
R2 L2 D' L' F' U'
L R2 D' F' U' D
L R2 D' F' U' D'
L R2 D' F' U' D2
L R2 D' F' D U'
L R2 D' F' D' U'
L R2 D' F' D2 U'
L2 R2 D2 L' F' U'
L' R2 F L2 F2 U'
R2 L2 D2 L' F' U'
L R2 D2 F' U' D
L R2 D2 F' U' D'
L R2 D2 F' U' D2
L R2 D2 F' D U'
L R2 D2 F' D' U'
L R2 D2 F' D2 U'
L' R2 F' L2 U' D
L' R2 F' L2 U' D'
L' R2 F' L2 U' D2
L' R2 F' L2 D U'
L' R2 F' L2 D' U'
L' R2 F' L2 D2 U'
L' R2 F' U' D F2
L' R2 F' D U' F2
L R2 F U' D R2
L R2 F D U' R2
L R2 F2 D F U'
L R2 F2 D' F U'
L R2 F2 D2 F U'
F' R2 L D F' U'
L U2 D B U B
F' R2 L D' F' U'
F' R2 L D2 F' U'
F' R2 L F' U' D
F' R2 L F' U' D'
F' R2 L F' U' D2
F' R2 L F' D U'
F' R2 L F' D' U'
F' R2 L F' D2 U'
F2 R2 L D F' U'
F2 R2 L D' F' U'
F2 R2 L D2 F' U'
F2 R2 L F' U' D
F2 R2 L F' U' D'
F2 R2 L F' U' D2
F2 R2 L F' D U'
F2 R2 L F' D' U'
F2 R2 L F' D2 U'
F' R2 L' F' L2 U'
L U2 D2 L2 B U
F2 R2 L' F' L2 U'
L U2 D2 B L2 U
F R2 L D F' U'
D R2 L F' U' B2
F R2 L D' F' U'
F R2 L D2 F' U'
F R2 L F' U' D
F R2 L F' U' D'
F R2 L F' U' D2
F R2 L F' D U'
F R2 L F' D' U'
F R2 L F' D2 U'
F R2 L' F' L2 U'
L U2 B U D B2
F' R2 D L F' U'
L U2 B U2 R2 U'
L U2 B D U B2
F2 R2 D L F' U'
L U2 B D2 L2 U
F' R2 D F' L U'
