U2 L U2 L2
U2 L U2 L2
L' D2 R2
R L' D2 R2
R' L' D2 R2
R2 L' D2 R2
L' R D2 R2
D' L' D2 R2
D L' D2 R2
D2 L' D2 R2
B2 L' R' B2
L' R' D2 R2
L' R2 D2 R2
B2 R' L' B2
L' U2 L2 U2
B2 R' B2 L'
L' D2 R2 D
L' D2 R2 D'
L' D2 R2 D2
U2 L R U2 L2
U2 L R' U2 L2
U2 L R2 U2 L2
B2 L R' B2 L2
L' R U2 L2 U2
U2 L U2 L2 D
U2 L U2 L2 D'
U2 L U2 L2 D2
L' R D2 R2 D
L' R D2 R2 D'
L' R D2 R2 D2
U2 L D2 R2 U2
R' L' U2 L2 U2
L' R' U2 L2 U2
R' L' D2 R2 D
R' L' D2 R2 D'
R' L' D2 R2 D2
R2 L' U2 L2 U2
D2 L' R D2 R2
D L' R D2 R2
R L' U2 L2 U2
D' L' R D2 R2
B2 L' R B2 R2
D2 L' R' D2 R2
D L' R' D2 R2
D' L' R' D2 R2
B2 L' R' B2 D
B2 L' R' B2 D'
B2 L' R' B2 D2
L' R' D2 R2 D
L' R' D2 R2 D'
L' R' D2 R2 D2
D L' R2 D2 R2
D2 L' R2 D2 R2
D' L' R2 D2 R2
B2 L' R2 B2 R
R2 L' D2 R2 D
R2 L' D2 R2 D'
R2 L' D2 R2 D2
R L' D2 R2 D
R L' D2 R2 D'
R L' D2 R2 D2
D L' U2 L2 U2
D2 L' U2 L2 U2
D' L' U2 L2 U2
D L' D2 R2 D
D L' D2 R2 D'
D L' D2 R2 D2
D2 L' D2 R2 D
D2 L' D2 R2 D'
D2 L' D2 R2 D2
D' L' D2 R2 D
D' L' D2 R2 D'
D' L' D2 R2 D2
L' R2 U2 L2 U2
B' L' B' R' B2
L' R2 D2 R2 D
L' R2 D2 R2 D'
L' R2 D2 R2 D2
L' U D F2 U'
F2 L2 F2 L' R
F2 L2 F2 R L'
U2 R L U2 L2
D R L' D2 R2
D' R L' D2 R2
B2 R L' B2 R2
D2 R L' D2 R2
L' U' D' B2 U
B2 R B2 L' R2
B2 R B2 R2 L'
U2 R' L U2 L2
D' R' L' D2 R2
D R' L' D2 R2
B2 R' L B2 L2
R' U2 L U2 L2
B2 R' L' B2 D
B2 R' L' B2 D'
B2 R' L' B2 D2
D2 R' L' D2 R2
L' U2 L2 U2 D
L' U2 L2 U2 D'
L' U2 L2 U2 D2
L' U2 L2 D U2
R2 U2 L U2 L2
L' U2 L2 D' U2
L' U2 L2 D2 U2
L2 U2 L' U2 L2
R U2 L U2 L2
B2 R' B L' B
D' R2 L' D2 R2
B2 R' B2 L' D
B2 R' B2 L' D'
B2 R' B2 L' D2
B2 R' B2 D L'
U2 R2 L U2 L2
B2 R' B2 D' L'
B2 R' B2 D2 L'
D R2 L' D2 R2
D2 R2 L' D2 R2
B2 R2 L' B2 R
R' D L' D2 R2
L' D R D R2
R2 D L' D2 R2
L2 D L D2 R2
L' D R' D R2
L' D R2 D R2
L' D U F2 U'
R D L' D2 R2
B2 R2 B2 L' R
B2 R2 B2 R L'
U2 D L U2 L2
R' D' L' D2 R2
L' D' R D' R2
R2 D' L' D2 R2
R2 D' L' D2 R2
L' D' R' D' R2
L' D' R2 D' R2
L2 D' L D2 R2
R D' L' D2 R2
L' D' U' B2 U
U2 D' L U2 L2
R' D2 L' D2 R2
L' D2 R D R
L' D2 R D' R
L' D2 R D2 R
L' D2 R' D R'
L' D2 R' D' R'
L' D2 R' D2 R'
R2 D2 L' D2 R2
