D2 F2 R
U2 L' B2 U2
D2 R F2 R
F2 R D2 F2
D2 R' F2 R
D2 R2 F2 R
R' D2 F2 R
R D2 F2 R
R2 D2 F2 R
D2 F2 R D
D2 F2 R D'
D2 F2 R D2
D2 F2 D R
D2 F2 D' R
D2 F2 D2 R
F2 D2 R F2
U2 B2 L' U2
U2 L B2 L2 U2
B2 L' U2 L B2
U2 L' U2 D2 F2
U2 L' D2 U2 F2
U2 L' B2 U2 D
U2 L' B2 U2 D'
U2 L' B2 U2 D2
U2 L' B2 D U2
U2 L' B2 D' U2
U2 L' B2 D2 U2
U2 L2 B2 U2 R'
D R D F2 R
F2 R U2 B2 U2
F2 R D2 F2 D
F2 R D2 F2 D'
F2 R D2 F2 D2
F2 R F D2 F2
F2 R F' D2 F2
D2 R F2 R D
D2 R F2 R D'
D2 R F2 R D2
D2 R F2 D R
D2 R F2 D' R
D2 R F2 D2 R
F2 R F2 D2 F2
R' U2 L' B2 U2
D R' D F2 R
R2 U2 L' B2 U2
R U2 L' B2 U2
D2 R' F2 R D
D2 R' F2 R D'
D2 R' F2 R D2
D2 R' F2 D R
D2 R' F2 D' R
D2 R' F2 D2 R
R' U2 B2 L' U2
R2 U2 B2 L' U2
D R2 D F2 R
R U2 B2 L' U2
F2 R2 D2 R' F2
F2 R2 D2 F2 R'
D2 R2 F2 R D
D2 R2 F2 R D'
D2 R2 F2 R D2
D2 R2 F2 D R
D2 R2 F2 D' R
D2 R2 F2 D2 R
L' D2 L F2 R
R' D2 R F2 R
R' D2 R' F2 R
R' D2 R2 F2 R
L D2 L' R2 F2
L D2 L' F2 R2
R2 D2 R F2 R
R2 D2 R' F2 R
L D2 R2 L' F2
R2 D2 R2 F2 R
R' D2 F2 R D
R' D2 F2 R D'
R' D2 F2 R D2
R' D2 F2 D R
R' D2 F2 D' R
R' D2 F2 D2 R
R D2 R F2 R
U2 D2 L' U2 F2
D2 U2 L' U2 F2
R D2 R' F2 R
R D2 R2 F2 R
R2 D2 F2 R D
R2 D2 F2 R D'
R2 D2 F2 R D2
R2 D2 F2 D R
R2 D2 F2 D' R
R2 D2 F2 D2 R
