L2 B R'
B L2 R'
B R' L2
B L2 R' D
B L2 R' D'
B L2 R' D2
B L2 D R'
B L2 D' R'
B L2 D2 R'
B R' L2 D
B R' L2 D'
B R' L2 D2
L2 B R' D
L2 B R' D'
L2 B R' D2
L2 B D R'
L2 B D' R'
L2 B D2 R'
L' B L' R'
L' B R' L'
B L R' D L
B L R' D' L
B L R' D2 L
B L D L R'
B L D R' L
B L D' L R'
B L D' R' L
B L D2 L R'
B L D2 R' L
L2 R B R' B
B L' R' D L'
B L' R' D' L'
B L' R' D2 L'
B L' D L' R'
B L' D L' R'
B L' D R' L'
B L' D' L' R'
B L' D' R' L'
B L' D2 L' R'
B L' D2 R' L'
B L2 R2 D R
B L2 R2 D' R
B L2 R2 D2 R
B L2 D R' D
B L2 D R' D'
B L2 D R' D2
R L2 B R' B
B L2 D' R' D
B L2 D' R' D'
B L2 D' R' D2
B L2 D' R' D2
B L2 D2 R' D
B L2 D2 R' D'
B L2 D2 R' D2
B L2 F' R' F
F L2 F' B R'
B L2 F2 R' F2
F L2 B F' R'
F2 L2 F2 B R'
F2 L2 B R' F2
F2 L2 B F2 R'
B' R B2 L2 R'
B' R B2 R' L2
B2 R B' L2 R'
B2 R B' R' L2
B R' L D L
B R' L D' L
B R' L D2 L
B R' L' D L'
B R' L' D' L'
B R' L' D2 L'
B R' F L2 F'
B R' F2 L2 F2
B' R' B2 L2 R'
B' R' B2 R' L2
B R' B' L2 B
B2 R' B' L2 R'
B2 R' B' R' L2
B R' B2 L2 B2
B R2 L2 D R
B R2 L2 D' R
B R2 L2 D2 R
B' R2 B2 L2 R'
B' R2 B2 R' L2
B2 R2 B' L2 R'
B2 R2 B' R' L2
B D R' D' L2
B D' R' D L2
L2 F' B R' F
L' B L' R' D
L' B L' R' D'
L' B L' R' D2
L' B L' D R'
L' B L' D' R'
L' B L' D2 R'
L' B R' L' D
L' B R' L' D'
L' B R' L' D2
L' B R' D L'
L' B R' D' L'
L' B R' D2 L'
L2 F2 B R' F2
U2 B L2 R' F
L' B D L' R'
L' B D R' L'
U2 B L2 F R'
L' B D' L' R'
L' B D' R' L'
L' B D2 L' R'
U2 B R' L2 F
L' B D2 R' L'
R B L2 R' B
L2 B R2 D R
L2 B R2 D' R
L2 B R2 D2 R
R B R' L2 B
F B L2 F' R'
F2 B L2 R' F2
F2 B L2 R' F2
R B R' B L2
F2 B L2 F2 R'
L2 B D R' D
L2 B D R' D'
L2 B D R' D2
F2 B R' L2 F2
B F L2 F' R'
F' B R' F L2
F2 B R' F2 L2
L2 B D' R' D
L2 B D' R' D'
L2 B D' R' D2
L2 B D2 R' D
L2 B D2 R' D'
L2 B D2 R' D2
L2 B F' R' F
L2 B F2 R' F2
L2 B' R B2 R'
L2 B' R' B2 R'
L2 B' R2 B2 R'
B F' R' F L2
B F2 L2 R' F2
L2 B2 R B' R'
B F2 L2 F2 R'
L2 B2 R' B' R'
L2 B2 R2 B' R'
B F2 R' L2 F2
B F2 R' F2 L2
L2 B2 D B' R'
L2 B2 D' B' R'
L2 B2 D2 B' R'
B L R' D L D
B L R' D L D'
B L R' D L D2
B L R' D' L D
B L R' D' L D'
B L R' D' L D2
B L R' D2 L D
B L R' D2 L D'
B L R' D2 L D2
B L R' F L F'
B L R' F2 L F2
B L R2 D L R
B L R2 D R L
B L R2 D' L R
B L R2 D' R L
B L R2 D2 L R
B L R2 D2 R L
U' L U L B R'
U2 L U2 L B R'
D' L D L2 B R'
B L D L R' D
B L D L R' D'
B L D L R' D2
B L D L D R'
B L D L D' R'
B L D L D2 R'
B L D R' L D
B L D R' L D'
B L D R' L D2
B L D R' D L
B L D R' D' L
B L D R' D2 L
D' L D B L2 R'
D' L D B R' L2
B L D' L R' D
B L D' L R' D'
B L D' L R' D2
B L D' L D R'
B L D' L D' R'
B L D' L D2 R'
B L D' R' L D
B L D' R' L D'
B L D' R' L D2
B L D' R' D L
B L D' R' D' L
B L D' R' D2 L
D2 L D2 L2 B R'
B L D2 L R' D
B L D2 L R' D'
B L D2 L R' D2
B L D2 L D R'
B L D2 L D' R'
B L D2 L D2 R'
B L D2 R' L D
B L D2 R' L D'
B L D2 R' L D2
B L D2 R' D L
B L D2 R' D' L
B L D2 R' D2 L
D2 L D2 B L2 R'
D2 L D2 B R' L2
L' R B L' R' B
L' R B R' L' B
L' R B R' B L'
B L F L F' R'
L2 R B R' D B
L2 R B R' D' B
L2 R B R' D2 B
L2 R B R' B D
L2 R B R' B D'
L2 R B R' B D2
F L F' L B R'
B L F' R' F L
F2 L F2 L B R'
B L F2 L R' F2
B L F2 L F2 R'
B L F2 R' L F2
B L F2 R' F2 L
D L B D' L2 R2
D L B D' R2 L2
B L' R' D L' D
B L' R' D L' D'
B L' R' D L' D2
B L' R' D' L' D
B L' R' D' L' D'
B L' R' D' L' D2
B L' R' D2 L' D
B L' R' D2 L' D'
B L' R' D2 L' D2
B L' R' B' L' B
B L' R' B2 L' B2
B L' R2 D L' R
B L' R2 D R L'
B L' R2 D' L' R
B L' R2 D' R L'
B L' R2 D2 L' R
B L' R2 D2 R L'
U' L' U L' B R'
U' L' U B L' R'
U' L' U B R' L'
U2 L' U2 L' B R'
D' L' D L2 B R'
U2 L' U2 B L' R'
U2 L' U2 B R' L'
B L' D L' R' D
B L' D L' R' D'
B L' D L' R' D2
B L' D L' D R'
B L' D L' D' R'
B L' D L' D2 R'
D' L' D B L2 R'
D' L' D B R' L2
B L' D R' L' D
B L' D R' L' D'
B L' D R' L' D2
B L' D R' D L'
B L' D R' D' L'
B L' D R' D2 L'
L2 R' B R B R2
R L' B L' R' B
B L' D' L' R' D
B L' D' L' R' D'
B L' D' L' R' D2
B L' D' L' D R'
B L' D' L' D' R'
B L' D' L' D2 R'
R L' B R' L' B
R L' B R' B L'
B L' D' R' L' D
B L' D' R' L' D'
B L' D' R' L' D2
B L' D' R' D L'
B L' D' R' D' L'
B L' D' R' D2 L'
D2 L' D2 L2 B R'
B L' D2 L' R' D
B L' D2 L' R' D'
B L' D2 L' R' D2
B L' D2 L' D R'
B L' D2 L' D' R'
B L' D2 L' D2 R'
D2 L' D2 B L2 R'
D2 L' D2 B R' L2
B L' D2 R' L' D
B L' D2 R' L' D'
B L' D2 R' L' D'
B L' D2 R' L' D2
B L' D2 R' D L'
B L' D2 R' D' L'
B L' D2 R' D2 L'
B L' F' R' F L'
F2 L' B L' R' F2
F2 L' B L' F2 R'
F2 L' B R' L' F2
F L' B L' F' R'
B L' B' L' B R'
B' L' B2 D2 L' R2
B' L' B2 D2 R2 L'
B L2 R F' R2 F
B L2 R F2 R2 F2
B L2 R B R2 B'
B L2 R B2 R2 B2
B L2 R' F D F'
B L2 R' F D' F'
B L2 R' F D2 F'
B L2 R' F' D F
B L2 R' F' D' F
B L2 R' F' D2 F
B L2 R' B D B'
B L2 R' B D' B'
B L2 R' B D2 B'
B L2 R' B' D B
B L2 R' B' D' B
B L2 R' B' D2 B
B L2 R2 D R D
B L2 R2 D R D'
B L2 R2 D R D2
B L2 R2 D' R D
B L2 R2 D' R D'
B L2 R2 D' R D2
B L2 R2 D2 R D
B L2 R2 D2 R D'
B L2 R2 D2 R D2
B L2 R2 B R B'
B L2 R2 B2 R B2
R' L2 B R B R2
B L2 U F U' R'
B L2 U F' U' R'
B L2 U F2 U' R'
