D2 L2 U'
U2 R2 U
U' D' F2
D' U' F2
D' L U' F2
D' L' U' F2
D' L2 U' F2
D2 L2 U' D
D2 L2 U' D'
D2 L2 U' D2
D2 L2 D U'
D2 L2 D' U'
D2 L2 D2 U'
L2 U' D' F2
L2 U2 R2 U
L U' D' F2
U2 R2 U D
U2 R2 U D'
U2 R2 U D2
L' U' D' F2
U2 R2 D U
U2 R2 D' U
U2 R2 D2 U
L U2 R2 U
L' U2 R2 U
U D B2 U2
U' D' F2 D
U' D' F2 D'
U' D' F2 D2
D U B2 U2
D' U' F2 D
D' U' F2 D'
D' U' F2 D2
L2 D' U' F2
L D' U' F2
L2 D2 L2 U'
L D2 L2 U'
L' D' U' F2
U' F D' F2
L' D2 L2 U'
U' F' D' F2
U' F2 D' F2
D L U B2 U2
D L U' D2 F2
D' L U' F2 D
D' L U' F2 D'
D' L U' F2 D2
D L D L2 U'
D2 L D L U'
U' L D' L' F2
D' L D' L2 U'
D2 L D' L U'
D L D2 U' F2
D2 L D2 L U'
D L' U B2 U2
D L' U' D2 F2
D' L' U' F2 D
D' L' U' F2 D'
D' L' U' F2 D2
D L' D L2 U'
U' L' D' L F2
D2 L' D L' U'
U' L' D' F2 L
D2 L' D' L' U'
D' L' D' L2 U'
D L' D2 U' F2
D2 L' D2 L' U'
D L2 U B2 U2
D L2 U' D2 F2
D' L2 U' F2 D
D' L2 U' F2 D'
D' L2 U' F2 D2
D L2 D L2 U'
D L2 D2 U' F2
D' L2 D' L2 U'
L' U D B2 U2
L2 U D B2 U2
L U D B2 U2
U2 R D R U
U2 R D' R U
U2 R D2 R U
L' U' D' F2 D
L' U' D' F2 D'
L' U' D' F2 D2
L' U' F D' F2
L2 U' D' F2 D
L2 U' D' F2 D'
L2 U' D' F2 D2
L' U' F' D' F2
L U' D' F2 D
L U' D' F2 D'
L U' D' F2 D2
L' U' F2 D' F2
L2 U' F D' F2
L U' F D' F2
L2 U' F' D' F2
L U' F' D' F2
L2 U' F2 D' F2
L U' F2 D' F2
U2 R' D R' U
U2 R' D' R' U
U2 R' D2 R' U
L' U2 R2 U D
L' U2 R2 U D'
L' U2 R2 U D2
L' U2 R2 D U
L' U2 R2 D' U
L' U2 R2 D2 U
L U2 R2 U D
L U2 R2 U D'
L U2 R2 U D2
L2 U2 R2 U D
L2 U2 R2 U D'
L2 U2 R2 U D2
L U2 R2 D U
L2 U2 R2 D U
L U2 R2 D' U
L2 U2 R2 D' U
L U2 R2 D2 U
L2 U2 R2 D2 U
L' D U B2 U2
L2 D U B2 U2
L D U B2 U2
L' D' L U' F2
L' D' L' U' F2
L' D' L2 U' F2
U' D F D2 F2
L D' L U' F2
U' D F' D2 F2
L D' L' U' F2
L2 D' L U' F2
U' D F2 D2 F2
D' U B U2 F2
L D' L2 U' F2
D' U B' U2 F2
U D B2 U2 D
U D B2 U2 D'
U D B2 U2 D2
U D B2 D U2
L2 D' L' U' F2
U D B2 D' U2
U D B2 D2 U2
L' D' U' F2 D
L' D' U' F2 D'
L' D' U' F2 D2
D U B2 U2 D
D U B2 U2 D'
D U B2 U2 D2
D U B2 D U2
D U B2 D' U2
D' U B2 U2 F2
D U B2 D2 U2
L2 D' L2 U' F2
D' U' L' F2 L
D' U' L2 F2 L2
L D' U' F2 D
L D' U' F2 D'
L D' U' F2 D2
U' D' L' F2 L
D' U' R F2 R'
U' D' L2 F2 L2
D U' F D2 F2
U2 D' R U F2
L2 D' U' F2 D
L2 D' U' F2 D'
L2 D' U' F2 D2
U' D' R F2 R'
D' U' R2 F2 R2
D U' F' D2 F2
U2 D' R' U F2
D' U' F D F
D' U' F D' F
D' U' F D2 F
D U' F2 D2 F2
U2 D' R2 U F2
U' D' R2 F2 R2
D' U' F' D F'
L' D2 L2 U' D
L' D2 L2 U' D'
L' D2 L2 U' D2
D' U' F' D' F'
D' U' F' D2 F'
L' D2 L2 D U'
L' D2 L2 D' U'
L' D2 L2 D2 U'
U' D' F D F
U' D' F D' F
U' D' F D2 F
U D' B U2 F2
U' D' F' D F'
D2 U' F D F2
U' D' F' D' F'
U' D' F' D2 F'
U D' B' U2 F2
D2 U' F' D F2
L D2 L2 U' D
L D2 L2 U' D'
L D2 L2 U' D2
U D' B2 U2 F2
L D2 L2 D U'
L D2 L2 D' U'
D2 U' F2 D F2
L D2 L2 D2 U'
L2 D2 L2 U' D
L2 D2 L2 U' D'
L2 D2 L2 U' D2
L2 D2 L2 D U'
L2 D2 L2 D' U'
L2 D2 L2 D2 U'
D' U2 R U F2
D' U2 R' U F2
D' U2 R2 U F2
U' D2 F D F2
U' D2 F' D F2
B' U2 R2 F' U
F U2 R2 B U
U' D2 F2 D F2
D2 F L2 F' U'
U' F U' R2 U
U' F D' F2 D
U' F D' F2 D'
U' F D' F2 D2
U2 F' R2 F U
U' F' U' R2 U
U' F' D' F2 D
U' F' D' F2 D'
U' F' D' F2 D2
F D' F' U' F'
F' D' F U' F
B' D' B U' F2
D2 F2 L2 F2 U'
U2 F2 R2 F2 U
B D' B' U' F2
B D' B' U' F2
B' D2 L2 B U'
F D2 L2 F' U'
U' F2 U' R2 U
U' F2 D' F2 D
U' F2 D' F2 D'
U' F2 D' F2 D2
F' D2 F L2 U'
F D2 F' L2 U'
B' D2 B L2 U'
U B U R2 U
U B U2 D' F2
U2 B R2 B' U
U2 B R2 B' U
B D2 B' L2 U'
U B D B2 U2
U B D' U2 F2
U' B D' F2 B'
U' B D' B' F2
U B' U R2 U
D2 B' L2 B U'
U B' U2 D' F2
U B' D B2 U2
U B' D' U2 F2
U' B' D' F2 B
U' B' D' B F2
U B2 U R2 U
D2 B2 L2 B2 U'
U B2 U2 D' F2
U B2 D B2 U2
U2 B2 R2 B2 U
U B2 D' U2 F2
U2 L R2 D L' U
U2 L R2 D' L' U
U2 L R2 D2 L' U
D' L U D2 B2 U2
D' L U B U2 F2
D' L U B' U2 F2
D' L U B2 U2 F2
D L U B2 U2 D
D L U B2 U2 D'
D L U B2 U2 D2
D L U B2 D U2
D L U B2 D' U2
D L U B2 D2 U2
D' L U' L' F2 L
D' L U' L2 F2 L2
D' L U' R F2 R'
D' L U' R2 F2 R2
U' L U' R2 U L'
D L U' D2 F2 D
D L U' D2 F2 D'
D L U' D2 F2 D2
D' L U' F D F
D' L U' F D' F
D' L U' F D2 F
D L U' F D2 F2
D' L U' F' D F'
D' L U' F' D' F'
D L U' F' D2 F2
D' L U' F' D2 F'
D L U' F2 D2 F2
D' L U2 R U F2
D' L U2 R' U F2
F L U2 R2 B U
B' L U2 R2 F' U
D' L U2 R2 U F2
D L U2 D' R2 U
D' L U2 D R2 U
U L U2 D' F2 R
D2 L D L U' D
D2 L D L U' D'
D2 L D L U' D2
D2 L D L D U'
D2 L D L D' U'
D2 L D L D2 U'
D L D L2 U' D
D L D L2 U' D'
D L D L2 U' D2
D L D L2 D U'
D L D L2 D' U'
D L D L2 D2 U'
U L D L' B2 U2
U' L D L' D2 F2
D' L D U2 R2 U
D2 L D' L U' D
D2 L D' L U' D'
D2 L D' L U' D2
D2 L D' L D U'
D2 L D' L D' U'
D2 L D' L D2 U'
U L D B2 L' U2
D' L D' L2 U' D
D' L D' L2 U' D'
D' L D' L2 U' D2
D' L D' L2 D U'
D' L D' L2 D' U'
D' L D' L2 D2 U'
U' L D' L F2 L2
U2 L D' L' U F2
U L D' L' U2 F2
U' L D' L' F2 D
U' L D' L' F2 D'
U' L D' L' F2 D2
U' L D' L2 F2 L
D L D' U2 R2 U
F L D' F' U' F'
U L D' U2 F2 R
B' L D' B U' F2
D2 L D2 L U' D
D2 L D2 L U' D'
D2 L D2 L U' D2
D2 L D2 L D U'
D2 L D2 L D' U'
D2 L D2 L D2 U'
D L D2 L U' F2
D L D2 L' U' F2
B' L D2 L2 B U'
D L D2 L2 U' F2
F L D2 L2 F' U'
D' L D2 U B2 U2
D L D2 U' F2 D
D L D2 U' F2 D'
D L D2 U' F2 D2
F L D2 F' L2 U'
B' L D2 B L2 U'
D2 L F L F' U'
F L F' U' D' F2
F L F' U2 R2 U
F L F' D' U' F2
F L F' D2 L2 U'
D2 L F2 L F2 U'
F2 L F2 U' D' F2
F2 L F2 U2 R2 U
F2 L F2 D' U' F2
F2 L F2 D2 L2 U'
U' L F2 D' F2 L'
B' L B U' D' F2
B' L B U2 R2 U
B' L B D' U' F2
B' L B D2 L2 U'
B2 L B2 U' D' F2
B2 L B2 U2 R2 U
B2 L B2 D' U' F2
B2 L B2 D2 L2 U'
U2 L' R2 D L U
U2 L' R2 D' L U
U2 L' R2 D2 L U
D' L' U D2 B2 U2
D' L' U B U2 F2
D' L' U B' U2 F2
D' L' U B2 U2 F2
D' L' U' L' F2 L
D L' U B2 U2 D
D L' U B2 U2 D'
D L' U B2 U2 D2
D' L' U' L2 F2 L2
D L' U B2 D U2
D L' U B2 D' U2
D L' U B2 D2 U2
D' L' U' R F2 R'
D' L' U' R F2 R'
D' L' U' R2 F2 R2
U' L' U' R2 U L
D' L' U' F D F
D' L' U' F D' F
D' L' U' F D2 F
D' L' U' F' D F'
D' L' U' F' D' F'
D' L' U' F' D2 F'
D L' U' D2 F2 D
D L' U' D2 F2 D'
D L' U' D2 F2 D2
D L' U' F D2 F2
D L' U' F' D2 F2
D L' U' F2 D2 F2
D' L' U2 R U F2
D' L' U2 R' U F2
D' L' U2 R2 U F2
D' L' U2 D R2 U
B' L' U2 R2 F' U
D L' U2 D' R2 U
F L' U2 R2 B U
U' L' D L D2 F2
D2 L' D L' U' D
D2 L' D L' U' D'
D2 L' D L' U' D2
D2 L' D L' D U'
D2 L' D L' D' U'
D2 L' D L' D2 U'
D L' D L2 U' D
D L' D L2 U' D'
D L' D L2 U' D2
D L' D L2 D U'
D L' D L2 D' U'
D L' D L2 D2 U'
D' L' D U2 R2 U
U L' D L B2 U2
D2 L' D' L' U' D
D2 L' D' L' U' D'
D2 L' D' L' U' D2
D2 L' D' L' D U'
D2 L' D' L' D' U'
D2 L' D' L' D2 U'
U' L' D' L F2 D
U' L' D' L F2 D'
U' L' D' L F2 D2
D' L' D' L2 U' D
D' L' D' L2 U' D'
D' L' D' L2 U' D2
D' L' D' L2 D U'
D' L' D' L2 D' U'
D' L' D' L2 D2 U'
U' L' D' L' F2 L2
U2 L' D' L U F2
U L' D B2 U2 R'
U L' D' L U2 F2
U' L' D' F' L F'
D L' D' U2 R2 U
U' L' D' F2 L D
U' L' D' F2 L D'
U' L' D' F2 L D2
U' L' D' F2 D L
U' L' D' F2 D' L
U' L' D' F2 D2 L
B' L' D' B U' F2
D2 L' D2 L' U' D
D2 L' D2 L' U' D'
D2 L' D2 L' U' D2
D2 L' D2 L' D U'
D2 L' D2 L' D' U'
D2 L' D2 L' D2 U'
D L' D2 L U' F2
F L' D' F' U' F'
D L' D2 L' U' F2
D L' D2 L2 U' F2
B' L' D2 L2 B U'
D' L' D2 U B2 U2
F L' D2 L2 F' U'
F L' D2 L2 F' U'
D L' D2 U' F2 D
D L' D2 U' F2 D'
D L' D2 U' F2 D2
B' L' D2 B L2 U'
U' L' F L D' F2
F L' D2 F' L2 U'
U' L' F D' L F2
U' L' F D' F2 L
U' L' F' L D' F2
U' L' F' D' L F2
U' L' F' D' F2 L
U' L' F' D' F2 L
F L' F' U' D' F2
U' L' F2 L D' F2
F L' F' U2 R2 U
F L' F' D' U' F2
F L' F' D2 L2 U'
F2 L' F2 U' D' F2
F2 L' F2 U2 R2 U
U' L' F2 D' L F2
F2 L' F2 D' U' F2
U' L' F2 D' F2 L
F2 L' F2 D2 L2 U'
B' L' B U' D' F2
B' L' B U2 R2 U
B' L' B D' U' F2
B' L' B D2 L2 U'
D2 L' B' L' B U'
D2 L' B2 L' B2 U'
B2 L' B2 U' D' F2
B2 L' B2 U2 R2 U
B2 L' B2 D' U' F2
B2 L' B2 D2 L2 U'
D2 L2 R D R' U'
