U2 L' U2 F B2
U2 L' U2 B2 F
L' U2 F L B2
B2 U2 L' U2 F
B2 D2 F2 R F'
F2 B2 D2 R F'
B2 F2 D2 R F'
L' R U2 F L B2
U2 L B' L2 F U2
R' L' U2 F L B2
L' R' U2 F L B2
R2 L' U2 F L B2
R L' U2 F L B2
F2 L' R F L B2
B' L' U2 F L B'
U2 L' U2 F B2 D
U2 L' U2 F B2 D'
U2 L' U2 F B2 D2
B L' U2 F L B
U2 L' U2 B2 D F
U2 L' U2 B2 D' F
U2 L' U2 B2 D2 F
U2 L' U2 B2 F D
U2 L' U2 B2 F D'
U2 L' U2 B2 F D2
U2 L' D2 F2 U2 F'
F L' F L R B2
F L' F L B2 R
F L' F R L B2
B2 L' F' L F2 R
U2 L' F' U2 F2 B2
U2 L' F' U2 B2 F2
L' R2 U2 F L B2
U2 L' F2 U2 F' B2
U2 L' F2 U2 B2 F'
U2 L' B U2 F B
U2 L' B U2 B F
U2 L' B' U2 F B'
U2 L' B' U2 B' F
U2 L2 U2 B2 R' F'
F2 R L' F L B2
B2 R U2 L' U2 F
B2 R D2 F2 R F'
B2 R F2 D2 R F'
F2 R B2 L' F L
B2 R' U2 L' U2 F
R' U2 L' U2 F B2
R' U2 L' U2 B2 F
B2 R' D2 F2 R F'
R2 U2 L' U2 F B2
R2 U2 L' U2 B2 F
R U2 L' U2 F B2
R U2 L' U2 B2 F
B2 R' F2 D2 R F'
L' U2 F L B2 D
L' U2 F L B2 D'
L' U2 F L B2 D2
L' U2 F L' B2 L2
L' U2 F L2 B2 L'
L' U2 F' L F2 B2
L' U2 F' L B2 F2
L' U2 F2 L F' B2
L' U2 F2 L B2 F'
B2 R2 U2 L' U2 F
L2 U2 B2 L2 R' F'
L2 U2 B2 R' L2 F'
L2 U2 B2 R' F' L2
B2 R2 D2 F2 R F'
B2 R2 F2 D2 R F'
L' D2 F2 U2 L F'
B2 U2 L B' L2 U2
L' D2 F2 U2 F' L
B2 U2 L' U2 D F
B2 U2 L' U2 D' F
B2 U2 L' U2 D2 F
B2 U2 L' U2 F D
B2 U2 L' U2 F D'
B2 U2 L' U2 F D2
B2 U2 L' D U2 F
B2 U2 L' D' U2 F
