L2 U2 B
F' L2 U2 B
F L2 U2 B
F2 L2 U2 B
L2 U2 D B
L2 U2 D' B
L2 U2 D2 B
L2 U2 B D
L2 U2 B D'
L2 U2 B D2
L2 D U2 B
L2 D' U2 B
L2 D2 U2 B
U2 D2 B R2
D2 U2 B R2
L2 F U2 B
L2 F' U2 B
L2 F2 U2 B
U2 B D2 R2
D2 L U2 B R2
D2 L' U2 B R2
L2 R2 F' R2 U2
R2 L2 F' R2 U2
F L2 U2 D B
F L2 U2 D' B
F L2 U2 D2 B
F L2 U2 B D
F L2 U2 B D'
F L2 U2 B D2
F' L2 U2 D B
F' L2 U2 D' B
F' L2 U2 D2 B
F L2 D U2 B
F' L2 U2 B D
F' L2 U2 B D'
F' L2 U2 B D2
D2 L2 U2 B R2
F' L2 D U2 B
F L2 D' U2 B
F2 L2 U2 D B
F2 L2 U2 D' B
F2 L2 U2 D2 B
L2 U L U B
F' L2 D' U2 B
F2 L2 U2 B D
F2 L2 U2 B D'
F2 L2 U2 B D2
F L2 D2 U2 B
L2 U L' U B
F2 L2 D U2 B
F' L2 D2 U2 B
F L2 F U2 B
L2 U L2 U B
B2 L2 F B2 U2
F2 L2 D' U2 B
F' L2 F U2 B
F L2 F' U2 B
F2 L2 D2 U2 B
F' L2 F' U2 B
F L2 F2 U2 B
B' L2 B U2 B
F2 L2 F U2 B
F' L2 F2 U2 B
F2 L2 F' U2 B
F2 L2 F2 U2 B
B2 L2 B2 F U2
L2 U2 L B L'
L2 U2 L2 B L2
L2 U2 D B D
L2 U2 D B D'
L2 U2 D B D2
L2 U2 D' B D
L2 U2 D' B D'
L2 U2 D' B D2
L2 U2 D2 B D
L2 U2 D2 B D'
L2 U2 D2 B D2
L' D L' U2 B
L2 U2 B2 D B'
L U2 B2 R' B'
L2 U2 B2 D' B'
L2 U2 B2 D2 B'
L D L U2 B
U2 R2 D2 R2 B
L2 D U2 B D
L2 D U2 B D'
L2 D U2 B D2
L2 D F U2 B
L2 D F' U2 B
L' D' L' U2 B
L2 D F2 U2 B
L D' L U2 B
U' D F2 U' B
D' U B2 U B'
U2 D B D R2
L2 D' U2 B D
L2 D' U2 B D'
L2 D' U2 B D2
L2 D' F U2 B
D U' F2 U' B
L' D2 L' U2 B
L2 D' F' U2 B
L2 D' F2 U2 B
L D2 L U2 B
U D' B2 U B'
L2 D2 U2 B D
L2 D2 U2 B D'
L2 D2 U2 B D2
D U2 B D R2
L2 D2 F U2 B
L2 D2 F' U2 B
L2 D2 F2 U2 B
U2 D2 B R2 D
U2 D2 B R2 D'
U2 D2 B R2 D2
F U2 D2 B R2
D2 U2 B R2 D
D2 U2 B R2 D'
D2 U2 B R2 D2
L F L U2 B
U2 D2 B' R2 B2
D2 U2 B' R2 B2
F' U2 D2 B R2
U2 D2 B2 R2 B'
D2 U2 B2 R2 B'
F2 U2 D2 B R2
F U2 B D2 R2
