R' B'
R' D B'
D R' B'
R' D' B'
R' D2 B'
D2 R' B'
R2 B' R
R' B' D
R' B' D'
R' B' D2
D' R' B'
R B' R2
D' R B' R2
D' R' D B'
D' R' D' B'
D R B' R2
D' R' D2 B'
D R' D B'
D2 R B' R2
D' R' B' D
D' R' B' D'
D' R' B' D2
D R' D' B'
D R' D2 B'
F' R' F B'
D R' B' D
D R' B' D'
D R' B' D2
D2 R' D B'
F' R' B' F
D2 R' D' B'
D2 R' D2 B'
D' R2 B' R
F2 R' F2 B'
F2 R' B' F2
D2 R' B' D
D2 R' B' D'
D2 R' B' D2
D R2 B' R
R' D B' D
R' D B' D'
R' D B' D2
R2 D R B'
D2 R2 B' R
R' D' B' D
R' D' B' D'
R' D' B' D2
R2 D B' R
R2 D' R B'
R2 D' B' R
R' D2 B' D
R' D2 B' D'
R' D2 B' D2
R2 D2 R B'
R2 D2 B' R
R B R2 B2
R' B2 D B
R2 B R B2
R' B2 D' B
R' B2 D2 B
R B' R2 D
R B' R2 D'
R B' R2 D2
R2 B' R D
R2 B' R D'
R2 B' R D2
R2 B' D R
R2 B' D' R
R2 B' D2 R
R2 B' D2 R
R' L D L' B'
R' L D' L' B'
R' L D2 L' B'
R' L B L' B'
R' L B' L' B'
R' L B2 L' B'
L R' D L' B'
L R' D' L' B'
L R' D2 L' B'
L2 R' B L2 B'
L R' B L' B'
L2 R' B' L2 B'
L R' B' L' B'
L2 R' B2 L2 B'
L R' B2 L' B'
R' L2 B L2 B'
R' L2 B' L2 B'
R' L2 B2 L2 B'
R' U R U' B'
R' U R' U' B'
R' U R2 U' B'
U2 L2 F U2 R'
U R U' R2 B'
U R U' B' R2
F' R F R2 B'
F' R F B' R2
B' R B R' B'
D' R B R2 B2
D R B R2 B2
D R B' R2 D
D R B' R2 D'
D R B' R2 D2
D' R B' R2 D
D' R B' R2 D'
D' R B' R2 D2
B R B' R' B'
F2 R F2 R2 B'
F2 R F2 B' R2
F' R B' R2 F
D2 R B R2 B2
F' R B' F R2
B2 R B2 R' B
D2 R B' R2 D
D2 R B' R2 D'
D2 R B' R2 D2
F2 R B' R2 F2
F2 R B' F2 R2
D' R' D B' D
D' R' D B' D'
D' R' D B' D2
F' R' D F B'
D R' D B' D
D R' D B' D'
D R' D B' D2
F' R' D B' F
D' R' D' B' D
D' R' D' B' D'
D' R' D' B' D2
F' R' D' F B'
D R' D' B' D
D R' D' B' D'
D R' D' B' D2
F' R' D' B' F
D2 R' D B' D
D2 R' D B' D'
D2 R' D B' D2
D' R' D2 B' D
D' R' D2 B' D'
D' R' D2 B' D2
F' R' D2 F B'
D R' D2 B' D
D R' D2 B' D'
D R' D2 B' D2
F' R' D2 B' F
D2 R' D' B' D
D2 R' D' B' D'
D2 R' D' B' D2
F' R' F D B'
F' R' F D' B'
F' R' F D2 B'
F' R' F B' D
F' R' F B' D'
F' R' F B' D2
D2 R' D2 B' D
D2 R' D2 B' D'
D2 R' D2 B' D2
B' R' B R' B'
R' U2 F U2 B'
F2 R' F2 D B'
F2 R' F2 D' B'
F2 R' F2 D2 B'
F2 R' F2 B' D
F2 R' F2 B' D'
F2 R' F2 B' D2
R' U2 F' U2 B'
R' U2 F2 U2 B'
D' R' B2 D B
D' R' B2 D' B
D' R' B2 D2 B
B R' B' R' B'
F' R' B' D F
F' R' B' D' F
F' R' B' D2 F
F' R' B' F D
F' R' B' F D'
F' R' B' F D2
F2 R' B' F2 D
F2 R' B' F2 D'
F2 R' B' F2 D2
D R' B2 D B
D R' B2 D' B
D R' B2 D2 B
D2 R' B2 D B
D2 R' B2 D' B
D2 R' B2 D2 B
U R2 U' R B'
U R2 U' B' R
D' R2 D R B'
D' R2 D B' R
D R2 D R B'
D' R2 D' R B'
D R2 D B' R
R' D R' B' R
D' R2 D' B' R
D R2 D' R B'
D2 R2 D R B'
D' R2 D2 R B'
D R2 D' B' R
D2 R2 D B' R
R' D R2 B' R2
D R2 D2 R B'
D' R2 D2 B' R
D2 R2 D' R B'
D R2 D2 B' R
L D L' R' B'
D2 R2 D' B' R
R2 D R D B'
R2 D R D' B'
R2 D R D2 B'
D2 R2 D2 R B'
R2 D R B' D
R2 D R B' D'
R2 D R B' D2
D2 R2 D2 B' R
B' R2 B R' B'
R2 D R' B' R2
D' R2 B R B2
L D R' L' B'
D R2 B R B2
D' R2 B' R D
D' R2 B' R D'
D' R2 B' R D2
F' R2 B' R F
D R2 B' R D
D R2 B' R D'
D R2 B' R D2
D' R2 B' D R
D' R2 B' D' R
D' R2 B' D2 R
D2 R2 B R B2
D R2 B' D R
D R2 B' D' R
D R2 B' D2 R
F2 R2 B' R F2
B R2 B' R' B'
D2 R2 B' R D
D2 R2 B' R D'
D2 R2 B' R D2
D2 R2 B' D R
D2 R2 B' D' R
D2 R2 B' D2 R
R' D B2 D B
R' D B2 D' B
R' D B2 D2 B
R2 D B R B2
R2 D B' R D
R2 D B' R D'
R2 D B' R D2
R2 D B' D R
R2 D B' D' R
R2 D B' D2 R
R' D' R' B' R
R' D' R2 B' R2
L D' L' R' B'
R2 D' R D B'
R2 D' R D' B'
R2 D' R D2 B'
R2 D' R B' D
R2 D' R B' D'
R2 D' R B' D2
R2 D' R' B' R2
L D' R' L' B'
R' D' B2 D B
