B U2 L B'
B R U2 L B'
B R' U2 L B'
B R2 U2 L B'
B U2 L D B'
B U2 L D' B'
B U2 L D2 B'
B U2 L B' D
B U2 L B' D'
B U2 L B' D2
F B U2 L B'
F2 B U2 L B'
F' B U2 L B'
B F U2 L B'
B F' U2 L B'
B F2 U2 L B'
B L' F L U2 L
B R U2 L D B'
B R U2 L D' B'
B R U2 L D2 B'
B R U2 L B' D
B R U2 L B' D'
B R U2 L B' D2
B R F U2 L B'
B R F' U2 L B'
B R F2 U2 L B'
B2 R B' U2 L B'
B R' U2 L D B'
B R' U2 L D' B'
B R' U2 L D2 B'
B R' U2 L B' D
B R' U2 L B' D'
B R' U2 L B' D'
B R' U2 L B' D2
R2 U2 L F' B' L'
R2 U2 L B' F' L'
B R' F U2 L B'
R2 U2 L2 F' L' B'
B R' F' U2 L B'
B R' F2 U2 L B'
B2 R' B' U2 L B'
R2 U2 F' L B' L2
D2 R2 U2 F' L' B'
B R2 U2 L D B'
B R2 U2 L D' B'
B R2 U2 L D2 B'
B R2 U2 L B' D
B R2 U2 L B' D'
B R2 U2 L B' D2
B R2 F U2 L B'
B R2 F' U2 L B'
B R2 F2 U2 L B'
B2 R2 B' U2 L B'
B U L' U L2 B'
B U F U L B'
B U F' U L B'
B U F2 U L B'
B U' R U' L B'
B U' R' U' L B'
B U' R2 U' L B'
B2 U2 L B' L F
B U2 L R' B' R
B U2 L R2 B' R2
B U2 L D B' D
B U2 L D B' D'
B U2 L D B' D2
B U2 L D' B' D
B U2 L D' B' D'
B U2 L D' B' D2
B U2 L D2 B' D
B U2 L D2 B' D'
B U2 L D2 B' D2
B U2 L B2 D B
B U2 L B2 D' B
B U2 L B2 D2 B
B U2 L' B L2 B'
B U2 L' B' L2 B'
B U2 L' B2 L2 B'
B U2 L2 D L' B'
B U2 L2 D' L' B'
B U2 L2 D' L' B'
B U2 L2 D2 L' B'
B U2 L2 B L' B'
B U2 L2 B' L' B'
B U2 L2 B2 L' B'
L' F L B U2 L
B U2 R' L B' R
B U2 R2 L B' R2
B U2 F L F' B'
B U2 F L B' F'
B U2 F2 L F2 B'
B U2 F2 L B' F2
B U2 B L B' L
B' D2 R' U2 F2 B
B' D2 R' U2 B F2
B D2 R F' U2 L
B D2 R' U2 L B
L B L' U2 L2 B2
L B L' U2 B2 L2
D2 B R F' U2 L
D2 B R' U2 L B
R' B U2 L F B'
R' B U2 L B' F
D' B U' R' U' L
R2 B U2 L F' B'
R2 B U2 L B' F'
D2 B U2 D2 L B'
R2 B U2 F' L B'
F' B R U2 L B'
D B U2 D' L B'
F' B R' U2 L B'
F2 B R U2 L B'
D2 B D2 U2 L B'
F' B R2 U2 L B'
D B D' U2 L B'
B F R U2 L B'
F2 B R' U2 L B'
F B R U2 L B'
B F R' U2 L B'
F2 B R2 U2 L B'
F B R' U2 L B'
B F R2 U2 L B'
F' B U2 L D B'
F' B U2 L D' B'
F' B U2 L D2 B'
F' B U2 L B' D
F' B U2 L B' D'
F' B U2 L B' D2
F B R2 U2 L B'
F2 B U2 L D B'
F2 B U2 L D' B'
F2 B U2 L D2 B'
F2 B U2 L B' D
F2 B U2 L B' D'
F2 B U2 L B' D2
B F U2 L D B'
B F U2 L D' B'
B F U2 L D2 B'
B F U2 L B' D
B F U2 L B' D'
B F U2 L B' D2
F B U2 L D B'
F B U2 L D' B'
F B U2 L D2 B'
F B U2 L B' D
F B U2 L B' D'
F B U2 L B' D2
D2 B' R' B2 U2 B'
B F' R U2 L B'
B F' R' U2 L B'
B F' R2 U2 L B'
B F' U2 L D B'
B F' U2 L D' B'
B F' U2 L D2 B'
B F' U2 L B' D
B F' U2 L B' D'
B F' U2 L B' D2
B F2 R U2 L B'
B F2 R' U2 L B'
B F2 R2 U2 L B'
B F2 U2 L D B'
B F2 U2 L D' B'
B F2 U2 L D2 B'
B F2 U2 L B' D
B F2 U2 L B' D'
B F2 U2 L B' D2
B' L R' B2 L' U2 B
U2 L R2 F' R2 B' L'
U2 L R2 F' B' L' R2
U2 L R2 F' B' R2 L'
U2 L R2 B' F' L' R2
U2 L R2 B' F' R2 L'
U L U' B U2 L B2
U2 L U2 B U2 L B2
B L D L' U2 L B'
B L D' L' U2 L B'
B L D2 L' U2 L B'
B2 L F B' L F R
U2 L F B' D2 F2 L'
U2 L F' B' L' D2 F2
U2 L F' B' D2 L' F2
B L F' B' R2 F' R
B2 L F2 R B' L F
B L F2 R' B' R2 F'
B2 L F2 B' L R F
B2 L F2 B' R L F
F' L B L' U2 L2 B2
F' L B L' U2 B2 L2
B L F2 B' R2 F' R'
F2 L B L' U2 L2 B2
F2 L B L' U2 B2 L2
F L B L' U2 L2 B2
F L B L' U2 B2 L2
B2 L B' L D2 R2 F
B2 L B' L D2 F R2
B2 L B' L F D2 R2
B L B' R F2 R F'
B L B' R2 F2 R F
B L B' U2 L' B U2
B L B' U2 B L' U2
U2 L B' D2 F' L' F'
B2 L B' F L F R
U2 L B' F D2 F2 L'
U2 L B' F' L' D2 F2
U2 L B' F' D2 L' F2
B2 L B' F2 L R F
B2 L B' F2 R L F
B' L B2 L' U2 L2 B
B' L B2 L' U2 B L2
B L B' F' R2 F' R
B L B' F2 R2 F' R'
B L B2 D2 F2 B R
B L B2 D2 B F2 R
B L' R F L U2 L
B' L' R' F L B2 U2
B' L' R' F B2 U2 R'
B L' R' F L U2 L
B' L' R' B2 F U2 R'
B L' R2 F L U2 L
U L' U' F B U2 L
U L' U' B F U2 L
U2 L' U2 F B U2 L
U2 L' U2 B F U2 L
B L' U2 B' L2 B' R'
B L' U2 B2 L2 R' B'
B L' U2 B2 R' L2 B'
B L' D2 R2 F L U2
B L' D2 F L R2 U2
B L' D2 F R2 L U2
B' L' F L R' B2 U2
F' L' F L B U2 L
B' L' F L B2 U2 L
F2 L' F L B U2 L
B2 L' F L B' U2 L
B L' F L R U2 L
B L' F L R' U2 L
B L' F L R2 U2 L
B' L' F R' L B2 U2
B L' F L U2 L D
B L' F L U2 L D'
B L' F L U2 L D2
B L' F L U2 D L
B L' F L U2 D' L
B L' F L U2 D2 L
B L' F L D U2 L
B L' F L D' U2 L
B L' F L D2 U2 L
B' L' F R' B2 U2 R'
F L' F L B U2 L
B L' F R L U2 L
B L' F R' L U2 L
B L' F R2 L U2 L
U2 L' F B R U2 R'
B' L' F B2 U2 L R'
B' L' F B2 U2 R' L
B L' F D2 L R2 U2
B L' F D2 R2 L U2
B L' F' L F2 U2 L
B L' F2 L F' U2 L
U2 L' B F R U2 R'
U' L' B' U F B2 U2
U' L' B' U B2 F U2
U' L' B' D L2 U' B'
B' L' B2 F U2 L R'
B' L' B2 F U2 R' L
U2 L2 R2 F' L' R2 B'
U2 L2 R2 F' L' B' R2
U2 L2 R2 F' R2 L' B'
R2 U L U F' B' L'
R2 U L U B' F' L'
B' L2 D2 R2 F2 L' B'
B L2 D2 L' B' R2 F'
B2 L2 D2 R2 F L' B'
B2 L2 D2 F L' R2 B'
B2 L2 D2 F L' B' R2
B2 L2 D2 F R2 L' B'
U2 L2 F' L' B' D2 F2
B R L' F L U2 L
B R U L' U L2 B'
B R U F U L B'
B R U F' U L B'
B R U F2 U L B'
B R U' R U' L B'
B R U' R' U' L B'
B R U' R2 U' L B'
B2 R U2 L B' L F
B R U2 L R' B' R
B R U2 L R2 B' R2
B R U2 L D B' D
B R U2 L D B' D'
B R U2 L D B' D2
B R U2 L D' B' D
B R U2 L D' B' D'
B R U2 L D' B' D2
B R U2 L D2 B' D
B R U2 L D2 B' D'
B R U2 L D2 B' D2
B R U2 L B2 D B
B R U2 L B2 D' B
B R U2 L B2 D2 B
B R U2 L' B L2 B'
B R U2 L' B' L2 B'
B R U2 L' B2 L2 B'
B R U2 L2 D L' B'
B R U2 L2 D' L' B'
B R U2 L2 D2 L' B'
B R U2 L2 B L' B'
B R U2 L2 B' L' B'
B R U2 L2 B2 L' B'
B R U2 R' L B' R
B R U2 R2 L B' R2
B R U2 F L F' B'
B R U2 F L B' F'
B R U2 F2 L F2 B'
B R U2 F2 L B' F2
B R U2 B L B' L
B R D2 R F' U2 L
B R D2 R' U2 L B
B R F R U2 L B'
B R F R' U2 L B'
B R F R2 U2 L B'
B R F U2 L D B'
B R F U2 L D' B'
B R F U2 L D2 B'
B R F U2 L B' D
B R F U2 L B' D'
B R F U2 L B' D2
B2 R F B' U2 L B'
D2 R F' R U2 F' L'
D2 R F' R' B U2 L
B R F' R U2 L B'
B R F' R' U2 L B'
D2 R F' B' R' B U2
B R F' R2 U2 L B'
B R F' U2 L D B'
