L2 D2 F2
F' L2 D2 F2
F L2 D2 F2
F2 L2 D2 F2
B' L2 F B
B' L2 B F
L2 U2 B2 U2
L D2 L F2
L2 D2 F2 D
L2 D2 F2 D'
L2 D2 F2 D2
L D2 F2 L
L' D2 L' F2
L2 F D2 F2
L2 F' D2 F2
L2 F2 D2 F2
D2 F2 D2 L2
U2 B2 U2 L2
L2 R D2 R' F2
L2 R D2 F2 R'
F' L D2 L F2
F L D2 L F2
F' L D2 F2 L
F L D2 F2 L
F2 L D2 L F2
F2 L D2 F2 L
D2 L F2 D2 L2
L2 R' D2 R F2
F L' D2 L' F2
F' L' D2 L' F2
F2 L' D2 L' F2
R' L2 D2 R F2
B' L' B L' F
D2 L' F2 D2 L2
R L2 D2 R' F2
R L2 D2 F2 R'
F L2 U2 B2 U2
B' L2 D F B
B' L2 D B F
F' L2 U2 B2 U2
B' L2 D' F B
B' L2 D' B F
B' L2 D2 F B
B' L2 D2 B F
F2 L2 U2 B2 U2
F L2 D2 F2 D
F L2 D2 F2 D'
F L2 D2 F2 D2
B' L2 F D B
B' L2 F D' B
B' L2 F D2 B
B' L2 F B D
B' L2 F B D'
B' L2 F B D2
F' L2 D2 F2 D
F' L2 D2 F2 D'
F' L2 D2 F2 D2
F L2 F D2 F2
F' L2 F D2 F2
F L2 F' D2 F2
F2 L2 D2 F2 D
F2 L2 D2 F2 D'
F2 L2 D2 F2 D2
F' L2 F' D2 F2
F L2 F2 D2 F2
B' L2 B D F
B' L2 B D' F
B' L2 B D2 F
F2 L2 F D2 F2
B' L2 B F D
B' L2 B F D'
B' L2 B F D2
F' L2 F2 D2 F2
D2 L2 F2 D2 L2
F2 L2 F' D2 F2
L2 U D L2 U'
F2 L2 F2 D2 F2
B2 L2 B2 D2 F2
D2 R F2 L' R'
D2 R F2 R' L'
L2 U' D' R2 U
U2 R B2 U2 L2
U2 R' B2 U2 L2
L' U2 B2 U2 L'
L2 U2 B2 U2 D
L2 U2 B2 U2 D'
L2 U2 B2 U2 D2
L2 U2 B2 D U2
L U2 B2 R' U2
L2 U2 B2 D' U2
L2 U2 B2 D2 U2
L2 D U L2 U'
U2 R2 B2 U2 L2
L2 D F D F2
L2 D F' D F2
L' D' L' D' F2
L2 D F2 D F2
L D' L D' F2
L2 D' U' R2 U
L2 D' F D' F2
L' D2 L F2 L2
L' D2 L' F2 D
L' D2 L' F2 D'
L' D2 L' F2 D2
L2 D' F' D' F2
R' D2 R F2 L'
L' D2 L2 F2 L
L2 D' F2 D' F2
L D2 L F2 D
L D2 L F2 D'
L D2 L F2 D2
L D2 L' F2 L2
L2 D2 L' F2 L
L2 D2 L2 F2 L2
L2 D2 R F2 R'
L2 D2 R2 F2 R2
L D2 F' L F'
U2 D2 R2 U2 F2
D2 U2 R2 U2 F2
L D2 F2 L D
L D2 F2 L D'
L D2 F2 L D2
L D2 F2 D L
L D2 F2 D' L
L D2 F2 D2 L
L2 D2 F D F
L2 D2 F D' F
L2 D2 F D2 F
L2 D2 F' D F'
L2 D2 F' D' F'
L2 D2 F' D2 F'
L F L D2 F2
F U2 B2 U2 L2
F' U2 B2 U2 L2
F2 U2 B2 U2 L2
L F D2 L F2
L2 F U2 B2 U2
L F D2 F2 L
D2 F D2 F L2
L2 F D2 F2 D
L2 F D2 F2 D'
L2 F D2 F2 D2
L F' L D2 F2
L F' D2 L F2
L2 F' U2 B2 U2
L F' D2 F2 L
D2 F' D2 L2 F'
D2 F' D2 F' L2
L2 F' D2 F2 D
L2 F' D2 F2 D'
L2 F' D2 F2 D2
L F2 L D2 F2
D2 F2 L D2 L2
D2 F2 L' D2 L2
D2 F2 L2 D2 L2
L' F2 D2 F2 L'
L F2 D2 L F2
L F2 D2 F2 L
D2 F2 U2 R2 U2
L2 F2 U2 B2 U2
D2 F2 D2 L2 D
D2 F2 D2 L2 D'
D2 F2 D2 L2 D2
L2 F2 D2 F2 D
L2 F2 D2 F2 D'
L2 F2 D2 F2 D2
F D2 F2 D2 L2
F' D2 F2 D2 L2
F2 D2 F2 D2 L2
B' F L2 F B
B' F L2 B F
U B' U' L2 F
B' F' L2 F B
B' F' L2 B F
F B' L2 F B
